seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
65638,2026-04-09 16:36:47,3,3,3,attack,attack,attack,attack,2,true,0,49617142254429,45257,5,5,1,9,3,0,0,0,0,18086,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""55\/1900@m9""}",42,20,16,3,8,13,2,2,0,160,73,52,32,32,57,9,5,7
65639,2026-04-09 16:36:51,5,5,5,shield,shield,shield,shield,3,true,1,49617168254429,45257,5,5,1,9,0,0,3,0,0,18086,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,43,20,16,6,8,13,2,2,1,161,73,52,35,32,57,9,5,8
65640,2026-04-09 16:36:52,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617168404429,45256,5,5,1,9,0,0,0,0,1,18087,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,44,20,16,6,8,14,2,2,1,162,73,52,35,32,58,9,5,8
65641,2026-04-09 16:36:53,3,3,3,attack,attack,attack,attack,2,true,0,49617168404429,45255,5,5,1,9,3,0,0,0,0,18087,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""3d7e46c4"":""358\/750@m1""}",45,23,16,6,8,14,3,2,1,163,76,52,35,32,58,10,5,8
65642,2026-04-09 16:36:56,5,5,5,shield,shield,shield,shield,3,true,1,49617194404429,45255,5,5,1,9,0,0,3,0,0,18087,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""56\/1900@m9""}",46,23,16,9,8,14,3,2,2,164,76,52,38,32,58,10,5,9
65643,2026-04-09 16:36:58,4,4,2,steal,steal,goldSack,gold,1,false,100000,49617194504429,45254,5,5,1,9,0,2,0,0,0,18087,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,47,23,18,9,8,14,3,2,2,165,76,54,38,32,58,10,5,9
65644,2026-04-09 16:36:58,6,6,6,spins,spins,spins,spins,5,true,10,49617194504429,45263,5,5,1,9,0,0,0,3,0,18087,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,48,23,18,9,11,14,3,2,2,166,76,54,38,35,58,10,5,9
65645,2026-04-09 16:37:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617194654429,45262,5,5,1,9,0,0,0,0,1,18088,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""57\/1900@m9"",""3d7e46c4"":""360\/750@m1""}",49,23,18,9,11,15,3,2,2,1,0,0,0,0,1,0,0,0
65646,2026-04-09 16:37:01,5,5,5,shield,shield,shield,shield,3,true,1,49617194654429,45262,5,5,1,9,0,0,3,0,0,18088,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""ea77ce1b"":""21\/950@m2""}",50,23,18,12,11,15,3,2,3,2,0,0,3,0,1,0,0,1
65647,2026-04-09 16:37:02,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49617196654429,45261,5,5,1,9,0,0,0,0,0,18088,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,51,23,18,12,11,15,3,2,3,3,0,0,3,0,1,0,0,1
65648,2026-04-09 16:37:03,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,49617196804429,45260,5,5,1,9,0,0,1,0,0,18088,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""59\/1900@m9""}",52,23,18,13,11,15,3,2,3,4,0,0,4,0,1,0,0,1
65649,2026-04-09 16:37:04,4,4,2,steal,steal,goldSack,gold,1,false,100000,49617196904429,45259,5,5,1,9,0,2,0,0,0,18088,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,53,23,20,13,11,15,3,2,3,5,0,2,4,0,1,0,0,1
65650,2026-04-09 16:37:05,6,6,2,spins,spins,goldSack,gold,1,false,100000,49617197004429,45258,5,5,1,9,0,0,0,2,0,18088,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,54,23,20,13,13,15,3,2,3,6,0,2,4,2,1,0,0,1
65651,2026-04-09 16:37:05,3,1,1,attack,coin,coin,gold,1,false,50000,49617197054429,45257,5,5,1,9,1,0,0,0,0,18088,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,55,24,20,13,13,15,3,2,3,7,1,2,4,2,1,0,0,1
65652,2026-04-09 16:37:06,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617197204429,45256,5,5,1,9,0,0,0,0,1,18089,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,56,24,20,13,13,16,3,2,3,8,1,2,4,2,2,0,0,1
65653,2026-04-09 16:37:07,3,1,1,attack,coin,coin,gold,1,false,50000,49617197254429,45255,5,5,1,9,1,0,0,0,0,18089,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,57,25,20,13,13,16,3,2,3,9,2,2,4,2,2,0,0,1
65654,2026-04-09 16:37:08,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,49617197354429,45254,5,5,1,9,0,0,0,0,2,18091,30000,47,2,60.3,bonus_bs15_gae1_no,107,700000,,,,,58,25,20,13,13,18,3,2,3,10,2,2,4,2,4,0,0,1
65655,2026-04-09 16:37:09,1,4,6,coin,steal,spins,gold,1,false,25000,49617197379429,45253,5,5,1,9,0,1,0,1,0,18091,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,59,25,21,13,14,18,3,2,3,11,2,3,4,3,4,0,0,1
65656,2026-04-09 16:37:09,3,1,1,attack,coin,coin,gold,1,false,50000,49617197429429,45252,5,5,1,9,1,0,0,0,0,18091,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""60\/1900@m9""}",60,26,21,13,14,18,3,2,3,12,3,3,4,3,4,0,0,1
65657,2026-04-09 16:37:10,1,4,6,coin,steal,spins,gold,1,false,25000,49617197454429,45251,5,5,1,9,0,1,0,1,0,18091,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,61,26,22,13,15,18,3,2,3,13,3,4,4,4,4,0,0,1
65658,2026-04-09 16:37:11,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49617199454429,45250,5,5,1,9,0,0,0,0,0,18091,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,62,26,22,13,15,18,3,2,3,14,3,4,4,4,4,0,0,1
65659,2026-04-09 16:37:11,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617199604429,45249,5,5,1,9,0,0,0,0,1,18092,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""61\/1900@m9""}",63,26,22,13,15,19,3,2,3,15,3,4,4,4,5,0,0,1
65660,2026-04-09 16:37:13,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,49617199704429,45248,5,5,1,9,0,0,0,0,2,18094,30000,47,2,60.3,bonus_bs15_gae1_no,107,700000,,,,,64,26,22,13,15,21,3,2,3,16,3,4,4,4,7,0,0,1
65661,2026-04-09 16:37:14,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617199804429,45247,5,5,1,9,1,0,0,1,0,18094,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""4fdd0917"":""469\/1600@m30""}",65,27,22,13,16,21,3,2,3,17,4,4,4,5,7,0,0,1
65662,2026-04-09 16:37:15,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,49617199904429,45246,5,5,1,9,0,0,0,0,2,18096,30000,47,2,60.3,bonus_bs15_gae1_no,107,700000,,,,,66,27,22,13,16,23,3,2,3,18,4,4,4,5,9,0,0,1
65663,2026-04-09 16:37:16,3,4,2,attack,steal,goldSack,gold,1,false,100000,49617200004429,45245,5,5,1,9,1,1,0,0,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""ea77ce1b"":""22\/950@m2"",""3d7e46c4"":""362\/750@m1""}",67,28,23,13,16,23,3,2,3,19,5,5,4,5,9,0,0,1
65664,2026-04-09 16:37:17,1,4,6,coin,steal,spins,gold,1,false,25000,49617200029429,45244,5,5,1,9,0,1,0,1,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""63\/1900@m9""}",68,28,24,13,17,23,3,2,3,20,5,6,4,6,9,0,0,1
65665,2026-04-09 16:37:18,1,1,1,coin,coin,coin,gold,1,true,250000,49617200279429,45243,5,5,1,9,0,0,0,0,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,69,28,24,13,17,23,3,2,3,21,5,6,4,6,9,0,0,1
65666,2026-04-09 16:37:18,1,4,6,coin,steal,spins,gold,1,false,25000,49617200304429,45242,5,5,1,9,0,1,0,1,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""64\/1900@m9""}",70,28,25,13,18,23,3,2,3,22,5,7,4,7,9,0,0,1
65667,2026-04-09 16:37:19,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49617202304429,45241,5,5,1,9,0,0,0,0,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,71,28,25,13,18,23,3,2,3,23,5,7,4,7,9,0,0,1
65668,2026-04-09 16:37:20,3,3,3,attack,attack,attack,attack,2,true,0,49617202304429,45240,5,5,1,9,3,0,0,0,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,72,31,25,13,18,23,4,2,3,24,8,7,4,7,9,1,0,1
65669,2026-04-09 16:37:24,1,1,1,coin,coin,coin,gold,1,true,250000,49617228554429,45239,5,5,1,9,0,0,0,0,0,18096,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,73,31,25,13,18,23,4,2,3,25,8,7,4,7,9,1,0,1
65670,2026-04-09 16:37:25,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617228704429,45238,5,5,1,9,0,0,0,0,1,18097,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,74,31,25,13,18,24,4,2,3,26,8,7,4,7,10,1,0,1
65671,2026-04-09 16:37:26,3,1,1,attack,coin,coin,gold,1,false,50000,49617228754429,45237,5,5,1,9,1,0,0,0,0,18097,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,75,32,25,13,18,24,4,2,3,27,9,7,4,7,10,1,0,1
65672,2026-04-09 16:37:26,1,4,6,coin,steal,spins,gold,1,false,25000,49617228779429,45236,5,5,1,9,0,1,0,1,0,18097,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,76,32,26,13,19,24,4,2,3,28,9,8,4,8,10,1,0,1
65673,2026-04-09 16:37:27,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,49617228879429,45235,5,5,1,9,0,0,0,0,2,18099,30000,47,2,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""66\/1900@m9"",""ea77ce1b"":""23\/950@m2""}",77,32,26,13,19,26,4,2,3,29,9,8,4,8,12,1,0,1
65674,2026-04-09 16:37:28,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617229029429,45234,5,5,1,9,0,0,0,0,1,18100,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,78,32,26,13,19,27,4,2,3,30,9,8,4,8,13,1,0,1
65675,2026-04-09 16:37:29,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617229129429,45233,5,5,1,9,1,0,0,1,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,79,33,26,13,20,27,4,2,3,31,10,8,4,9,13,1,0,1
65676,2026-04-09 16:37:30,3,4,2,attack,steal,goldSack,gold,1,false,100000,49617229229429,45232,5,5,1,9,1,1,0,0,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,80,34,27,13,20,27,4,2,3,32,11,9,4,9,13,1,0,1
65677,2026-04-09 16:37:31,6,6,2,spins,spins,goldSack,gold,1,false,100000,49617229329429,45231,5,5,1,9,0,0,0,2,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""4fdd0917"":""471\/1600@m30""}",81,34,27,13,22,27,4,2,3,33,11,9,4,11,13,1,0,1
65678,2026-04-09 16:37:31,3,3,1,attack,attack,coin,gold,1,false,25000,49617229354429,45230,5,5,1,9,2,0,0,0,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,82,36,27,13,22,27,4,2,3,34,13,9,4,11,13,1,0,1
65679,2026-04-09 16:37:33,3,3,3,attack,attack,attack,attack,2,true,0,49617229354429,45229,5,5,1,9,3,0,0,0,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""67\/1900@m9""}",83,39,27,13,22,27,5,2,3,35,16,9,4,11,13,2,0,1
65680,2026-04-09 16:37:36,3,3,3,attack,attack,attack,attack,2,true,0,49617255354429,45228,5,5,1,9,3,0,0,0,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""3d7e46c4"":""364\/750@m1""}",84,42,27,13,22,27,6,2,3,36,19,9,4,11,13,3,0,1
65681,2026-04-09 16:37:40,4,4,2,steal,steal,goldSack,gold,1,false,100000,49617264034429,45227,5,5,1,9,0,2,0,0,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,85,42,29,13,22,27,6,2,3,37,19,11,4,11,13,3,0,1
65682,2026-04-09 16:37:41,1,4,6,coin,steal,spins,gold,1,false,25000,49617264059429,45226,5,5,1,9,0,1,0,1,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""68\/1900@m9""}",86,42,30,13,23,27,6,2,3,38,19,12,4,12,13,3,0,1
65683,2026-04-09 16:37:42,3,1,1,attack,coin,coin,gold,1,false,50000,49617264109429,45225,5,5,1,9,1,0,0,0,0,18100,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,87,43,30,13,23,27,6,2,3,39,20,12,4,12,13,3,0,1
65684,2026-04-09 16:37:42,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617264259429,45224,5,5,1,9,0,0,0,0,1,18101,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,88,43,30,13,23,28,6,2,3,40,20,12,4,12,14,3,0,1
65685,2026-04-09 16:37:43,3,3,1,attack,attack,coin,gold,1,false,25000,49617264284429,45223,5,5,1,9,2,0,0,0,0,18101,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""69\/1900@m9""}",89,45,30,13,23,28,6,2,3,41,22,12,4,12,14,3,0,1
65686,2026-04-09 16:37:44,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617264434429,45222,5,5,1,9,0,0,0,0,1,18102,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,90,45,30,13,23,29,6,2,3,42,22,12,4,12,15,3,0,1
65687,2026-04-09 16:37:45,3,3,3,attack,attack,attack,attack,2,true,0,49617264434429,45221,5,5,1,9,3,0,0,0,0,18102,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,91,48,30,13,23,29,7,2,3,43,25,12,4,12,15,4,0,1
65688,2026-04-09 16:37:49,4,4,4,steal,steal,steal,steal,4,true,0,49617273014429,45220,5,5,1,9,0,3,0,0,0,18102,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""70\/1900@m9""}",92,48,33,13,23,29,7,3,3,44,25,15,4,12,15,4,1,1
65689,2026-04-09 16:37:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617410546429,45219,5,5,1,9,0,0,0,0,1,18103,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""4fdd0917"":""473\/1600@m30""}",93,48,33,13,23,30,7,3,3,45,25,15,4,12,16,4,1,1
65690,2026-04-09 16:37:55,1,1,4,coin,coin,steal,gold,1,false,50000,49617410596429,45218,5,5,1,9,0,1,0,0,0,18103,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,"{""ea77ce1b"":""24\/950@m2""}",94,48,34,13,23,30,7,3,3,46,25,16,4,12,16,4,1,1
65691,2026-04-09 16:37:56,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617410696429,45217,5,5,1,9,1,0,0,1,0,18103,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,95,49,34,13,24,30,7,3,3,47,26,16,4,13,16,4,1,1
65692,2026-04-09 16:37:57,5,5,5,shield,shield,shield,shield,3,true,1,49617410696429,45217,5,5,1,9,0,0,3,0,0,18103,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""71\/1900@m9""}",96,49,34,16,24,30,7,3,4,48,26,16,7,13,16,4,1,2
65693,2026-04-09 16:37:58,3,3,1,attack,attack,coin,gold,1,false,25000,49617410721429,45216,5,5,1,9,2,0,0,0,0,18103,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,97,51,34,16,24,30,7,3,4,49,28,16,7,13,16,4,1,2
65694,2026-04-09 16:37:59,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617410821429,45215,5,5,1,9,1,0,0,1,0,18103,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,98,52,34,16,25,30,7,3,4,50,29,16,7,14,16,4,1,2
65695,2026-04-09 16:38:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617410971429,45214,5,5,1,9,0,0,0,0,1,18104,30000,47,1,60.3,bonus_bs15_gae1_no,107,700000,,,,,99,52,34,16,25,31,7,3,4,51,29,16,7,14,17,4,1,2
65696,2026-04-09 16:38:01,5,5,5,shield,shield,shield,shield,3,true,1,49617410971429,45214,5,5,1,9,0,0,3,0,0,18104,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,,,,100,52,34,19,25,31,7,3,5,52,29,16,10,14,17,4,1,3
65697,2026-04-09 16:38:01,1,1,4,coin,coin,steal,gold,1,false,50000,49617411021429,45213,5,5,1,9,0,1,0,0,0,18104,30000,47,0,60.3,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""73\/1900@m9""}",101,52,35,19,25,31,7,3,5,53,29,17,10,14,17,4,1,3
65698,2026-04-09 16:38:03,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617411171429,45212,5,5,1,9,0,0,0,0,1,18105,30000,47,1,60.4,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""74\/1900@m9""}",102,52,35,19,25,32,7,3,5,54,29,17,10,14,18,4,1,3
65699,2026-04-09 16:38:04,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49617413171429,45211,5,5,1,9,0,0,0,0,0,18105,30000,47,0,60.4,bonus_bs15_gae1_no,107,700000,,,,,103,52,35,19,25,32,7,3,5,55,29,17,10,14,18,4,1,3
65700,2026-04-09 16:38:05,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617413271429,45210,5,5,1,9,1,0,0,1,0,18105,30000,47,0,60.4,bonus_bs15_gae1_no,107,700000,,,,,104,53,35,19,26,32,7,3,5,56,30,17,10,15,18,4,1,3
65701,2026-04-09 16:38:07,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617413371429,45209,5,5,1,9,1,0,0,1,0,18105,30000,47,0,60.4,bonus_bs15_gae1_no,107,700000,,,,"{""3d7e46c4"":""366\/750@m1""}",105,54,35,19,27,32,7,3,5,57,31,17,10,16,18,4,1,3
65702,2026-04-09 16:38:10,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,49617473371429,44809,5,5,400,9,0,0,0,0,1,18505,30000,47,400,61.7,bonus_bs15_gae1_no,107,700000,,,,,106,54,35,19,27,33,7,3,5,58,31,17,10,16,19,4,1,3
65703,2026-04-09 16:38:11,3,6,2,attack,spins,goldSack,gold,1,false,40000000,49617513371429,44409,5,5,400,9,1,0,0,1,0,18505,30000,47,0,61.7,bonus_bs15_gae1_no,107,700000,,,,,107,55,35,19,28,33,7,3,5,59,32,17,10,17,19,4,1,3
65704,2026-04-09 16:38:13,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,49617513371429,44009,5,5,400,9,0,0,0,0,3,22505,30000,47,4000,75.0,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""874\/1900@m9""}",108,55,35,19,28,36,7,3,5,60,32,17,10,17,22,4,1,3
65705,2026-04-09 16:38:16,5,5,5,shield,shield,shield,shield,3,true,1,49617513371429,44009,5,5,1,9,0,0,3,0,0,22505,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""875\/1900@m9""}",1,0,0,3,0,0,0,0,1,61,32,17,13,17,22,4,1,4
65706,2026-04-09 16:38:17,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617513471429,44008,5,5,1,9,1,0,0,1,0,22505,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,"{""ea77ce1b"":""25\/950@m2""}",2,1,0,3,1,0,0,0,1,62,33,17,13,18,22,4,1,4
65707,2026-04-09 16:38:18,3,4,2,attack,steal,goldSack,gold,1,false,100000,49617513571429,44007,5,5,1,9,1,1,0,0,0,22505,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,3,2,1,3,1,0,0,0,1,63,34,18,13,18,22,4,1,4
65708,2026-04-09 16:38:19,1,1,1,coin,coin,coin,gold,1,true,250000,49617513821429,44006,5,5,1,9,0,0,0,0,0,22505,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""876\/1900@m9""}",4,2,1,3,1,0,0,0,1,64,34,18,13,18,22,4,1,4
65709,2026-04-09 16:38:20,4,4,4,steal,steal,steal,steal,4,true,0,49617513821429,44005,5,5,1,9,0,3,0,0,0,22505,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""881\/1900@m9""}",5,2,4,3,1,0,0,1,1,65,34,21,13,18,22,4,2,4
65710,2026-04-09 16:38:25,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617632021429,44004,5,5,1,9,0,0,0,0,1,22506,30000,47,1,75.0,bonus_bs15_gae1_no,107,700000,,,,,6,2,4,3,1,1,0,1,1,66,34,21,13,18,23,4,2,4
65711,2026-04-09 16:38:26,1,6,6,coin,spins,spins,gold,1,false,25000,49617632046429,44003,5,5,1,9,0,0,0,2,0,22506,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,7,2,4,3,3,1,0,1,1,67,34,21,13,20,23,4,2,4
65712,2026-04-09 16:38:27,3,3,1,attack,attack,coin,gold,1,false,25000,49617632071429,44002,5,5,1,9,2,0,0,0,0,22506,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,"{""4fdd0917"":""475\/1600@m30""}",8,4,4,3,3,1,0,1,1,68,36,21,13,20,23,4,2,4
65713,2026-04-09 16:38:28,3,3,3,attack,attack,attack,attack,2,true,0,49617632071429,44001,5,5,1,9,3,0,0,0,0,22506,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,"{""3d7e46c4"":""368\/750@m1""}",9,7,4,3,3,1,1,1,1,69,39,21,13,20,23,5,2,4
65714,2026-04-09 16:38:32,3,4,2,attack,steal,goldSack,gold,1,false,100000,49617640751429,44000,5,5,1,9,1,1,0,0,0,22506,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,10,8,5,3,3,1,1,1,1,70,40,22,13,20,23,5,2,4
65715,2026-04-09 16:38:33,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617640901429,43999,5,5,1,9,0,0,0,0,1,22507,30000,47,1,75.0,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""882\/1900@m9""}",11,8,5,3,3,2,1,1,1,71,40,22,13,20,24,5,2,4
65716,2026-04-09 16:38:34,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617641001429,43998,5,5,1,9,1,0,0,1,0,22507,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,12,9,5,3,4,2,1,1,1,72,41,22,13,21,24,5,2,4
65717,2026-04-09 16:38:35,1,1,1,coin,coin,coin,gold,1,true,250000,49617641251429,43997,5,5,1,9,0,0,0,0,0,22507,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""883\/1900@m9""}",13,9,5,3,4,2,1,1,1,73,41,22,13,21,24,5,2,4
65718,2026-04-09 16:38:36,1,4,4,coin,steal,steal,gold,1,false,25000,49617641276429,43996,5,5,1,9,0,2,0,0,0,22507,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,"{""ea77ce1b"":""26\/950@m2""}",14,9,7,3,4,2,1,1,1,74,41,24,13,21,24,5,2,4
65719,2026-04-09 16:38:37,3,6,2,attack,spins,goldSack,gold,1,false,100000,49617641376429,43995,5,5,1,9,1,0,0,1,0,22507,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""884\/1900@m9""}",15,10,7,3,5,2,1,1,1,75,42,24,13,22,24,5,2,4
65720,2026-04-09 16:38:37,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49617641526429,43994,5,5,1,9,0,0,0,0,1,22508,30000,47,1,75.0,bonus_bs15_gae1_no,107,700000,,,,,16,10,7,3,5,3,1,1,1,76,42,24,13,22,25,5,2,4
65721,2026-04-09 16:38:38,5,5,5,shield,shield,shield,shield,3,true,1,49617641526429,43994,5,5,1,9,0,0,3,0,0,22508,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,17,10,7,6,5,3,1,1,2,77,42,24,16,22,25,5,2,5
65722,2026-04-09 16:38:39,1,4,4,coin,steal,steal,gold,1,false,25000,49617641551429,43993,5,5,1,9,0,2,0,0,0,22508,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,18,10,9,6,5,3,1,1,2,78,42,26,16,22,25,5,2,5
65723,2026-04-09 16:38:40,4,4,4,steal,steal,steal,steal,4,true,0,49617641551429,43992,5,5,1,9,0,3,0,0,0,22508,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,19,10,12,6,5,3,1,2,2,79,42,29,16,22,25,5,3,5
65724,2026-04-09 16:38:45,3,3,1,attack,attack,coin,gold,1,false,25000,49617805238429,43991,5,5,1,9,2,0,0,0,0,22508,30000,47,0,75.0,bonus_bs15_gae1_no,107,700000,,,,,20,12,12,6,5,3,1,2,2,80,44,29,16,22,25,5,3,5
