seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,mem_sym1,mem_sym2,mem_sym3,res_sym1,res_sym2,res_sym3,cm_balance,profile_name,slot_prob_seg
86812,2026-04-26 21:11:39,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433651108798,33332,5,5,1,11,0,0,0,0,1,370809,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,3,3,0,0,0,2,1,0,0,124,62,42,26,27,49,9,6,6,7,3,8,false,MAX,11,8,3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86813,2026-04-26 21:11:40,3,3,2,attack,attack,goldSack,gold,1,false,100000,32433651208798,33331,5,5,1,11,2,0,0,0,0,370809,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""66367\/80000@m33""}",4,5,0,0,0,2,1,0,0,125,64,42,26,27,49,9,6,6,7,0,0,false,NORMAL,1,-1,2,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86814,2026-04-26 21:11:41,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433651358798,33330,5,5,1,11,0,0,0,0,1,370810,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,5,5,0,0,0,3,1,0,0,126,64,42,26,27,50,9,6,6,3,3,8,false,BIG,6,4,2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86815,2026-04-26 21:11:42,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32433653958798,33329,5,5,1,11,0,0,0,0,0,370810,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,6,5,0,0,0,3,1,0,0,127,64,42,26,27,50,9,6,6,7,3,7,false,NORMAL,3,1,2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86816,2026-04-26 21:11:43,5,5,5,shield,shield,shield,shield,3,true,1,32433653958798,33329,5,5,1,11,0,0,3,0,0,370810,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,7,5,0,3,0,3,1,0,1,128,64,42,29,27,50,9,6,7,2,2,2,false,NORMAL,1,-1,2,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86817,2026-04-26 21:11:44,3,3,3,attack,attack,attack,attack,2,true,0,32433653958798,33328,5,5,1,11,3,0,0,0,0,370810,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,8,8,0,3,0,3,2,0,1,129,67,42,29,27,50,10,6,7,0,0,0,false,SMALL,-2,-4,2,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86818,2026-04-26 21:11:47,3,4,2,attack,steal,goldSack,gold,1,false,100000,32433664618798,33327,5,5,1,11,1,1,0,0,0,370810,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,9,9,1,3,0,3,2,0,1,130,68,43,29,27,50,10,6,7,3,4,0,false,BIG,6,4,2,V2,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86819,2026-04-26 21:11:48,1,1,4,coin,coin,steal,gold,1,false,50000,32433664668798,33326,5,5,1,11,0,1,0,0,0,370810,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,10,9,2,3,0,3,2,0,1,131,68,44,29,27,50,10,6,7,4,1,1,false,MIN,-3,-2,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86820,2026-04-26 21:11:49,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433664818798,33325,5,5,1,11,0,0,0,0,1,370811,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,11,9,2,3,0,4,2,0,1,132,68,44,29,27,51,10,6,7,3,7,8,false,BIG,5,6,-1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86821,2026-04-26 21:11:50,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433664968798,33324,5,5,1,11,0,0,0,0,1,370812,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,12,9,2,3,0,5,2,0,1,133,68,44,29,27,52,10,6,7,3,3,8,false,BIG,5,7,-2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86822,2026-04-26 21:11:51,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433665118798,33323,5,5,1,11,0,0,0,0,1,370813,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,13,9,2,3,0,6,2,0,1,134,68,44,29,27,53,10,6,7,3,3,8,false,BIG,6,6,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86823,2026-04-26 21:11:52,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433665268798,33322,5,5,1,11,0,0,0,0,1,370814,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,14,9,2,3,0,7,2,0,1,135,68,44,29,27,54,10,6,7,3,7,8,false,BIG,7,8,-1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86824,2026-04-26 21:11:54,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32433667868798,33321,5,5,1,11,0,0,0,0,0,370814,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,15,9,2,3,0,7,2,0,1,136,68,44,29,27,54,10,6,7,7,3,7,false,NORMAL,0,1,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86825,2026-04-26 21:11:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32433668018798,33320,5,5,1,11,0,0,0,0,1,370815,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,16,9,2,3,0,8,2,0,1,137,68,44,29,27,55,10,6,7,3,7,8,false,BIG,5,6,-1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86826,2026-04-26 21:11:55,3,3,3,attack,attack,attack,attack,2,true,0,32433668018798,33319,5,5,1,11,3,0,0,0,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,17,12,2,3,0,8,3,0,1,138,71,44,29,27,55,11,6,7,0,0,0,false,MIN,-3,-2,-1,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86827,2026-04-26 21:11:59,3,5,2,attack,shield,goldSack,gold,1,false,100000,32433678678798,33318,5,5,1,11,1,0,1,0,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""66369\/80000@m33""}",18,13,2,4,0,8,3,0,1,139,72,44,30,27,55,11,6,7,7,2,0,false,SMALL,-2,-1,-1,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86828,2026-04-26 21:12:00,3,3,2,attack,attack,goldSack,gold,1,false,100000,32433678778798,33317,5,5,1,11,2,0,0,0,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,19,15,2,4,0,8,3,0,1,140,74,44,30,27,55,11,6,7,7,0,0,false,SMALL,-1,0,-1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86829,2026-04-26 21:12:00,4,6,2,steal,spins,goldSack,gold,1,false,100000,32433678878798,33316,5,5,1,11,0,1,0,1,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,20,15,3,4,1,8,3,0,1,141,74,45,30,28,55,11,6,7,3,6,4,false,NORMAL,2,1,1,V2,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86830,2026-04-26 21:12:01,4,4,4,steal,steal,steal,steal,4,true,0,32433678878798,33315,5,5,1,11,0,3,0,0,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,21,15,6,4,1,8,3,1,1,142,74,48,30,28,55,11,7,7,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86831,2026-04-26 21:12:08,3,1,6,attack,coin,spins,gold,1,false,25000,32434220940238,33314,5,5,1,11,1,0,0,1,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66370\/80000@m33""}",22,16,6,4,2,8,3,1,1,143,75,48,30,29,55,11,7,7,6,5,0,false,SMALL,-2,-3,1,V2,3,1,5,3,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86832,2026-04-26 21:12:09,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32434223540238,33313,5,5,1,11,0,0,0,0,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,23,16,6,4,2,8,3,1,1,144,75,48,30,29,55,11,7,7,3,7,7,false,BIG,5,4,1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86833,2026-04-26 21:12:10,5,5,5,shield,shield,shield,shield,3,true,1,32434223540238,33313,5,5,1,11,0,0,3,0,0,370815,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,24,16,6,7,2,8,3,1,2,145,75,48,33,29,55,11,7,8,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86834,2026-04-26 21:12:11,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,32434223565238,33312,5,5,1,11,0,0,0,0,2,370817,400000,90,2,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66371\/80000@m33""}",25,16,6,7,2,10,3,1,2,146,75,48,33,29,57,11,7,8,1,8,8,false,BIG,4,2,2,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86835,2026-04-26 21:12:12,1,1,4,coin,coin,steal,gold,1,false,50000,32434223615238,33311,5,5,1,11,0,1,0,0,0,370817,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,26,16,7,7,2,10,3,1,2,147,75,49,33,29,57,11,7,8,4,5,1,false,MIN,-7,-6,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86836,2026-04-26 21:12:13,1,1,4,coin,coin,steal,gold,1,false,50000,32434223665238,33310,5,5,1,11,0,1,0,0,0,370817,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,27,16,8,7,2,10,3,1,2,148,75,50,33,29,57,11,7,8,4,5,5,false,SMALL,-1,0,-1,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86837,2026-04-26 21:12:13,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,32434223690238,33309,5,5,1,11,0,0,0,0,2,370819,400000,90,2,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66372\/80000@m33""}",28,16,8,7,2,12,3,1,2,149,75,50,33,29,59,11,7,8,5,8,8,false,SMALL,-1,0,-1,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86838,2026-04-26 21:12:15,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32434223840238,33308,5,5,1,11,0,0,0,0,1,370820,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""66374\/80000@m33""}",29,16,8,7,2,13,3,1,2,150,75,50,33,29,60,11,7,8,3,7,8,false,MAX,8,7,1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86839,2026-04-26 21:12:16,3,3,2,attack,attack,goldSack,gold,1,false,100000,32434223940238,33307,5,5,1,11,2,0,0,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,30,18,8,7,2,13,3,1,2,151,77,50,33,29,60,11,7,8,3,0,0,false,NORMAL,2,2,0,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86840,2026-04-26 21:12:17,3,5,2,attack,shield,goldSack,gold,1,false,100000,32434224040238,33306,5,5,1,11,1,0,1,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""66375\/80000@m33""}",31,19,8,8,2,13,3,1,2,152,78,50,34,29,60,11,7,8,7,2,0,false,SMALL,-1,-1,0,V2,3,1,5,3,5,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86841,2026-04-26 21:12:18,5,5,5,shield,shield,shield,shield,3,true,1,32434224040238,33306,5,5,1,11,0,0,3,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,32,19,8,11,2,13,3,1,3,153,78,50,37,29,60,11,7,9,2,2,2,false,SMALL,-2,-1,-1,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86842,2026-04-26 21:12:19,3,6,2,attack,spins,goldSack,gold,1,false,100000,32434224140238,33305,5,5,1,11,1,0,0,1,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,33,20,8,11,3,13,3,1,3,154,79,50,37,30,60,11,7,9,7,6,0,false,MIN,-5,-4,-1,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86843,2026-04-26 21:12:20,1,1,4,coin,coin,steal,gold,1,false,50000,32434224190238,33304,5,5,1,11,0,1,0,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,34,20,9,11,3,13,3,1,3,155,79,51,37,30,60,11,7,9,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86844,2026-04-26 21:12:20,1,5,5,coin,shield,shield,gold,1,false,25000,32434224215238,33303,5,5,1,11,0,0,2,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66376\/80000@m33""}",35,20,9,13,3,13,3,1,3,156,79,51,39,30,60,11,7,9,2,2,5,false,SMALL,-1,0,-1,V2,3,1,5,1,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86845,2026-04-26 21:12:21,3,4,2,attack,steal,goldSack,gold,1,false,100000,32434224315238,33302,5,5,1,11,1,1,0,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,36,21,10,13,3,13,3,1,3,157,80,52,39,30,60,11,7,9,3,4,0,false,NORMAL,1,2,-1,V2,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86846,2026-04-26 21:12:22,1,1,1,coin,coin,coin,gold,1,true,250000,32434224565238,33301,5,5,1,11,0,0,0,0,0,370820,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,37,21,10,13,3,13,3,1,3,158,80,52,39,30,60,11,7,9,1,5,1,false,MIN,-10,-7,-3,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86847,2026-04-26 21:12:23,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32434224715238,33300,5,5,1,11,0,0,0,0,1,370821,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,38,21,10,13,3,14,3,1,3,159,80,52,39,30,61,11,7,9,7,3,8,false,BIG,4,7,-3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86848,2026-04-26 21:12:24,1,4,4,coin,steal,steal,gold,1,false,25000,32434224740238,33299,5,5,1,11,0,2,0,0,0,370821,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""66377\/80000@m33""}",39,21,12,13,3,14,3,1,3,160,80,54,39,30,61,11,7,9,4,4,1,false,MIN,-7,-4,-3,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86849,2026-04-26 21:12:25,4,6,2,steal,spins,goldSack,gold,1,false,100000,32434224840238,33298,5,5,1,11,0,1,0,1,0,370821,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,40,21,13,13,4,14,3,1,3,161,80,55,39,31,61,11,7,9,7,6,4,false,SMALL,-1,1,-2,V2,3,1,5,4,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86850,2026-04-26 21:12:25,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,32434224990238,33297,5,5,1,11,0,0,1,0,0,370821,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,41,21,13,14,4,14,3,1,3,162,80,55,40,31,61,11,7,9,3,3,2,false,NORMAL,0,2,-2,V2,3,1,5,5,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86851,2026-04-26 21:12:26,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32434227590238,33296,5,5,1,11,0,0,0,0,0,370821,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,42,21,13,14,4,14,3,1,3,163,80,55,40,31,61,11,7,9,3,7,3,false,BIG,5,6,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86852,2026-04-26 21:12:27,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32434227740238,33295,5,5,1,11,0,0,0,0,1,370822,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""66379\/80000@m33""}",43,21,13,14,4,15,3,1,3,164,80,55,40,31,62,11,7,9,3,3,8,false,BIG,5,6,-1,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86853,2026-04-26 21:12:28,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32434230340238,33294,5,5,1,11,0,0,0,0,0,370822,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,44,21,13,14,4,15,3,1,3,165,80,55,40,31,62,11,7,9,3,7,3,false,BIG,5,6,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86854,2026-04-26 21:12:29,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2600000,32434232940238,33293,5,5,1,11,0,0,0,0,0,370822,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,45,21,13,14,4,15,3,1,3,166,80,55,40,31,62,11,7,9,7,3,7,false,NORMAL,0,1,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86855,2026-04-26 21:12:30,1,1,4,coin,coin,steal,gold,1,false,50000,32434232990238,33292,5,5,1,11,0,1,0,0,0,370822,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,46,21,14,14,4,15,3,1,3,167,80,56,40,31,62,11,7,9,4,1,1,false,MIN,-5,-2,-3,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86856,2026-04-26 21:12:30,3,5,2,attack,shield,goldSack,gold,1,false,100000,32434233090238,33291,5,5,1,11,1,0,1,0,0,370822,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""66380\/80000@m33""}",47,22,14,15,4,15,3,1,3,168,81,56,41,31,62,11,7,9,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86857,2026-04-26 21:12:31,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,32434233240238,33290,5,5,1,11,0,0,0,0,1,370823,400000,90,1,92.7,bonus_bs15_gae1_no,107,700000,,,,,48,22,14,15,4,16,3,1,3,169,81,56,41,31,63,11,7,9,3,3,8,false,NORMAL,1,4,-3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86858,2026-04-26 21:12:32,3,6,2,attack,spins,goldSack,gold,1,false,100000,32434233340238,33289,5,5,1,11,1,0,0,1,0,370823,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,49,23,14,15,5,16,3,1,3,170,82,56,41,32,63,11,7,9,3,6,0,false,NORMAL,0,3,-3,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86859,2026-04-26 21:12:33,4,4,4,steal,steal,steal,steal,4,true,0,32434233340238,33288,5,5,1,11,0,3,0,0,0,370823,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,50,23,17,15,5,16,3,2,3,171,82,59,41,32,63,11,8,9,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86860,2026-04-26 21:12:39,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,32434756671846,33287,5,5,1,11,0,0,0,0,2,370825,400000,90,2,92.7,bonus_bs15_gae1_no,107,700000,,,,,51,23,17,15,5,18,3,2,3,172,82,59,41,32,65,11,8,9,1,8,8,false,NORMAL,1,1,0,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86861,2026-04-26 21:12:40,1,1,1,coin,coin,coin,gold,1,true,250000,32434756921846,33286,5,5,1,11,0,0,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,52,23,17,15,5,18,3,2,3,173,82,59,41,32,65,11,8,9,5,1,1,false,MIN,-6,-4,-2,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86862,2026-04-26 21:12:41,3,1,6,attack,coin,spins,gold,1,false,25000,32434756946846,33285,5,5,1,11,1,0,0,1,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,53,24,17,15,6,18,3,2,3,174,83,59,41,33,65,11,8,9,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86863,2026-04-26 21:12:42,3,3,3,attack,attack,attack,attack,2,true,0,32434756946846,33284,5,5,1,11,3,0,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,LongExtraDayReduced,"{""slot_on_"":""66382\/80000@m33""}",54,27,17,15,6,18,4,2,3,175,86,59,41,33,65,12,8,9,0,0,0,false,MIN,-4,-2,-2,V2,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86864,2026-04-26 21:12:46,1,1,4,coin,coin,steal,gold,1,false,50000,32434767556846,33283,5,5,1,11,0,1,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,55,27,18,15,6,18,4,2,3,176,86,60,41,33,65,12,8,9,4,1,5,false,SMALL,-1,1,-2,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86865,2026-04-26 21:12:46,4,4,4,steal,steal,steal,steal,4,true,0,32434767556846,33282,5,5,1,11,0,3,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,,,56,27,21,15,6,18,4,3,3,177,86,63,41,33,65,12,9,9,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86866,2026-04-26 21:12:53,1,1,1,coin,coin,coin,gold,1,true,250000,32435160318746,33281,5,5,1,11,0,0,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66383\/80000@m33""}",57,27,21,15,6,18,4,3,3,178,86,63,41,33,65,12,9,9,1,5,5,false,NORMAL,1,1,0,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
86867,2026-04-26 21:12:53,1,1,4,coin,coin,steal,gold,1,false,50000,32435160368746,33280,5,5,1,11,0,1,0,0,0,370825,400000,90,0,92.7,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""66384\/80000@m33""}",58,27,22,15,6,18,4,3,3,179,86,64,41,33,65,12,9,9,4,5,5,false,NORMAL,1,1,0,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_base1
