seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
64582,2026-04-09 04:59:27,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453435429629,60030,5,5,1,9,0,0,0,0,2,3145,20000,42,2,15.7,,107,700000,,,,,45,25,13,11,10,11,4,1,3,130,62,51,31,25,42,8,5,7
64583,2026-04-09 04:59:28,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453435454629,60029,5,5,1,9,0,0,0,0,2,3147,20000,42,2,15.7,,107,700000,,,,,46,25,13,11,10,13,4,1,3,131,62,51,31,25,44,8,5,7
64584,2026-04-09 04:59:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453435604629,60028,5,5,1,9,0,0,0,0,1,3148,20000,42,1,15.7,,107,700000,,,,,47,25,13,11,10,14,4,1,3,132,62,51,31,25,45,8,5,7
64585,2026-04-09 04:59:31,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453435754629,60027,5,5,1,9,0,0,0,0,1,3149,20000,42,1,15.7,,107,700000,,,,"{""6cad4489"":""910\/2500@m7""}",48,25,13,11,10,15,4,1,3,133,62,51,31,25,46,8,5,7
64586,2026-04-09 04:59:32,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453437754629,60026,5,5,1,9,0,0,0,0,0,3149,20000,42,0,15.7,,107,700000,,,,,49,25,13,11,10,15,4,1,3,134,62,51,31,25,46,8,5,7
64587,2026-04-09 04:59:33,1,1,6,coin,coin,spins,gold,1,false,50000,49453437804629,60025,5,5,1,9,0,0,0,1,0,3149,20000,42,0,15.7,,107,700000,,,,,50,25,13,11,11,15,4,1,3,135,62,51,31,26,46,8,5,7
64588,2026-04-09 04:59:33,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453437829629,60024,5,5,1,9,0,0,0,0,2,3151,20000,42,2,15.8,,107,700000,,,,"{""6cad4489"":""912\/2500@m7""}",51,25,13,11,11,17,4,1,3,136,62,51,31,26,48,8,5,7
64589,2026-04-09 04:59:35,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453437929629,60023,5,5,1,9,1,1,0,0,0,3151,20000,42,0,15.8,,107,700000,,,,"{""4fdd0917"":""265\/500@m17""}",52,26,14,11,11,17,4,1,3,137,63,52,31,26,48,8,5,7
64590,2026-04-09 04:59:35,4,4,4,steal,steal,steal,steal,4,true,0,49453437929629,60022,5,5,1,9,0,3,0,0,0,3151,20000,42,0,15.8,,107,700000,,,,,53,26,17,11,11,17,4,2,3,138,63,55,31,26,48,8,6,7
64591,2026-04-09 04:59:41,3,3,1,attack,attack,coin,gold,1,false,25000,49453581579629,60021,5,5,1,9,2,0,0,0,0,3151,20000,42,0,15.8,,107,700000,,,,,54,28,17,11,11,17,4,2,3,139,65,55,31,26,48,8,6,7
64592,2026-04-09 04:59:42,1,4,6,coin,steal,spins,gold,1,false,25000,49453581604629,60020,5,5,1,9,0,1,0,1,0,3151,20000,42,0,15.8,,107,700000,,,,,55,28,18,11,12,17,4,2,3,140,65,56,31,27,48,8,6,7
64593,2026-04-09 04:59:43,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453581754629,60019,5,5,1,9,0,0,0,0,1,3152,20000,42,1,15.8,,107,700000,,,,,56,28,18,11,12,18,4,2,3,141,65,56,31,27,49,8,6,7
64594,2026-04-09 04:59:44,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453581854629,60018,5,5,1,9,1,1,0,0,0,3152,20000,42,0,15.8,,107,700000,,,,,57,29,19,11,12,18,4,2,3,142,66,57,31,27,49,8,6,7
64595,2026-04-09 04:59:44,3,3,2,attack,attack,goldSack,gold,1,false,100000,49453581954629,60017,5,5,1,9,2,0,0,0,0,3152,20000,42,0,15.8,,107,700000,,,,,58,31,19,11,12,18,4,2,3,143,68,57,31,27,49,8,6,7
64596,2026-04-09 04:59:45,1,1,6,coin,coin,spins,gold,1,false,50000,49453582004629,60016,5,5,1,9,0,0,0,1,0,3152,20000,42,0,15.8,,107,700000,,,,,59,31,19,11,13,18,4,2,3,144,68,57,31,28,49,8,6,7
64597,2026-04-09 04:59:46,3,3,3,attack,attack,attack,attack,2,true,0,49453582004629,60015,5,5,1,9,3,0,0,0,0,3152,20000,42,0,15.8,,107,700000,,,,,60,34,19,11,13,18,5,2,3,145,71,57,31,28,49,9,6,7
64598,2026-04-09 04:59:49,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453608104629,60014,5,5,1,9,1,1,0,0,0,3152,20000,42,0,15.8,,107,700000,,,,,61,35,20,11,13,18,5,2,3,146,72,58,31,28,49,9,6,7
64599,2026-04-09 04:59:50,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453608254629,60013,5,5,1,9,0,0,0,0,1,3153,20000,42,1,15.8,,107,700000,,,,,62,35,20,11,13,19,5,2,3,147,72,58,31,28,50,9,6,7
64600,2026-04-09 04:59:51,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453608354629,60012,5,5,1,9,1,1,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,,63,36,21,11,13,19,5,2,3,148,73,59,31,28,50,9,6,7
64601,2026-04-09 04:59:52,1,6,6,coin,spins,spins,gold,1,false,25000,49453608379629,60011,5,5,1,9,0,0,0,2,0,3153,20000,42,0,15.8,,107,700000,,,,,64,36,21,11,15,19,5,2,3,149,73,59,31,30,50,9,6,7
64602,2026-04-09 04:59:52,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453608479629,60010,5,5,1,9,1,1,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,,65,37,22,11,15,19,5,2,3,150,74,60,31,30,50,9,6,7
64603,2026-04-09 04:59:53,1,1,1,coin,coin,coin,gold,1,true,250000,49453608729629,60009,5,5,1,9,0,0,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,,66,37,22,11,15,19,5,2,3,151,74,60,31,30,50,9,6,7
64604,2026-04-09 04:59:53,5,5,5,shield,shield,shield,shield,3,true,1,49453608729629,60009,5,5,1,9,0,0,3,0,0,3153,20000,42,0,15.8,,107,700000,,,,,67,37,22,14,15,19,5,2,4,152,74,60,34,30,50,9,6,8
64605,2026-04-09 04:59:54,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453610729629,60008,5,5,1,9,0,0,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,"{""6cad4489"":""914\/2500@m7""}",68,37,22,14,15,19,5,2,4,153,74,60,34,30,50,9,6,8
64606,2026-04-09 04:59:55,1,1,1,coin,coin,coin,gold,1,true,250000,49453610979629,60007,5,5,1,9,0,0,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,,69,37,22,14,15,19,5,2,4,154,74,60,34,30,50,9,6,8
64607,2026-04-09 04:59:56,3,3,1,attack,attack,coin,gold,1,false,25000,49453611004629,60006,5,5,1,9,2,0,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,"{""6cad4489"":""916\/2500@m7""}",70,39,22,14,15,19,5,2,4,155,76,60,34,30,50,9,6,8
64608,2026-04-09 04:59:56,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453613004629,60005,5,5,1,9,0,0,0,0,0,3153,20000,42,0,15.8,,107,700000,,,,,71,39,22,14,15,19,5,2,4,156,76,60,34,30,50,9,6,8
64609,2026-04-09 04:59:57,1,6,6,coin,spins,spins,gold,1,false,25000,49453613029629,60004,5,5,1,9,0,0,0,2,0,3153,20000,42,0,15.8,,107,700000,,,,,72,39,22,14,17,19,5,2,4,157,76,60,34,32,50,9,6,8
64610,2026-04-09 04:59:58,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453613179629,60003,5,5,1,9,0,0,0,0,1,3154,20000,42,1,15.8,,107,700000,,,,,73,39,22,14,17,20,5,2,4,158,76,60,34,32,51,9,6,8
64611,2026-04-09 04:59:59,3,3,3,attack,attack,attack,attack,2,true,0,49453613179629,60002,5,5,1,9,3,0,0,0,0,3154,20000,42,0,15.8,,107,700000,,,,,74,42,22,14,17,20,6,2,4,159,79,60,34,32,51,10,6,8
64612,2026-04-09 05:00:02,5,5,5,shield,shield,shield,shield,3,true,1,49453639179629,60002,5,5,1,9,0,0,3,0,0,3154,20000,42,0,15.8,,107,700000,,,,,75,42,22,17,17,20,6,2,5,160,79,60,37,32,51,10,6,9
64613,2026-04-09 05:00:03,1,4,4,coin,steal,steal,gold,1,false,25000,49453639204629,60001,5,5,1,9,0,2,0,0,0,3154,20000,42,0,15.8,,107,700000,,,,,76,42,24,17,17,20,6,2,5,161,79,62,37,32,51,10,6,9
64614,2026-04-09 05:00:04,1,4,4,coin,steal,steal,gold,1,false,25000,49453639229629,60000,5,5,1,9,0,2,0,0,0,3154,20000,42,0,15.8,,107,700000,,,,"{""4fdd0917"":""267\/500@m17""}",77,42,26,17,17,20,6,2,5,162,79,64,37,32,51,10,6,9
64615,2026-04-09 05:00:05,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453639379629,59999,5,5,1,9,0,0,0,0,1,3155,20000,42,1,15.8,,107,700000,,,,,78,42,26,17,17,21,6,2,5,163,79,64,37,32,52,10,6,9
64616,2026-04-09 05:00:06,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453639404629,59998,5,5,1,9,0,0,0,0,2,3157,20000,42,2,15.8,,107,700000,,,,,79,42,26,17,17,23,6,2,5,164,79,64,37,32,54,10,6,9
64617,2026-04-09 05:00:07,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453639554629,59997,5,5,1,9,0,0,0,0,1,3158,20000,42,1,15.8,,107,700000,,,,,80,42,26,17,17,24,6,2,5,165,79,64,37,32,55,10,6,9
64618,2026-04-09 05:00:08,1,1,6,coin,coin,spins,gold,1,false,50000,49453639604629,59996,5,5,1,9,0,0,0,1,0,3158,20000,42,0,15.8,,107,700000,,,,,81,42,26,17,18,24,6,2,5,166,79,64,37,33,55,10,6,9
64619,2026-04-09 05:00:09,6,6,6,spins,spins,spins,spins,5,true,10,49453639604629,60005,5,5,1,9,0,0,0,3,0,3158,20000,42,0,15.8,,107,700000,,,,,82,42,26,17,21,24,6,2,5,167,79,64,37,36,55,10,6,9
64620,2026-04-09 05:00:10,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453639754629,60004,5,5,1,9,0,0,0,0,1,3159,20000,42,1,15.8,,107,700000,,,,,83,42,26,17,21,25,6,2,5,1,0,0,0,0,1,0,0,0
64621,2026-04-09 05:00:40,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,49453639904629,60003,5,5,1,9,0,0,1,0,0,3159,20000,42,0,15.8,,107,700000,,,,,84,42,26,18,21,25,6,2,5,2,0,0,1,0,1,0,0,0
64622,2026-04-09 05:00:41,4,4,4,steal,steal,steal,steal,4,true,0,49453639904629,60002,5,5,1,9,0,3,0,0,0,3159,20000,42,0,15.8,,107,700000,,,,,85,42,29,18,21,25,6,3,5,3,0,3,1,0,1,0,1,0
64623,2026-04-09 05:01:54,1,4,4,coin,steal,steal,gold,1,false,25000,49453777311629,60001,5,5,1,9,0,2,0,0,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,86,42,31,18,21,25,6,3,5,4,0,5,1,0,1,0,1,0
64624,2026-04-09 05:01:55,1,4,6,coin,steal,spins,gold,1,false,25000,49453777336629,60000,5,5,1,9,0,1,0,1,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,87,42,32,18,22,25,6,3,5,5,0,6,1,1,1,0,1,0
64625,2026-04-09 05:23:16,3,3,3,attack,attack,attack,attack,2,true,0,49453777336629,59999,5,5,1,9,3,0,0,0,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,88,45,32,18,22,25,7,3,5,6,3,6,1,1,1,1,1,0
64626,2026-04-09 05:23:21,3,6,2,attack,spins,goldSack,gold,1,false,100000,49453786016629,59998,5,5,1,9,1,0,0,1,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""918\/2500@m7""}",89,46,32,18,23,25,7,3,5,7,4,6,1,2,1,1,1,0
64627,2026-04-09 05:23:22,1,6,6,coin,spins,spins,gold,1,false,25000,49453786041629,59997,5,5,1,9,0,0,0,2,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,90,46,32,18,25,25,7,3,5,8,4,6,1,4,1,1,1,0
64628,2026-04-09 05:23:23,1,1,1,coin,coin,coin,gold,1,true,250000,49453786291629,59996,5,5,1,9,0,0,0,0,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""269\/500@m17""}",91,46,32,18,25,25,7,3,5,9,4,6,1,4,1,1,1,0
64629,2026-04-09 05:23:24,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453788291629,59995,5,5,1,9,0,0,0,0,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,92,46,32,18,25,25,7,3,5,10,4,6,1,4,1,1,1,0
64630,2026-04-09 05:23:25,3,6,2,attack,spins,goldSack,gold,1,false,100000,49453788391629,59994,5,5,1,9,1,0,0,1,0,3159,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,93,47,32,18,26,25,7,3,5,11,5,6,1,5,1,1,1,0
64631,2026-04-09 05:23:26,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453788541629,59993,5,5,1,9,0,0,0,0,1,3160,20000,42,1,15.8,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""920\/2500@m7""}",94,47,32,18,26,26,7,3,5,12,5,6,1,5,2,1,1,0
64632,2026-04-09 05:23:27,1,1,1,coin,coin,coin,gold,1,true,250000,49453788791629,59992,5,5,1,9,0,0,0,0,0,3160,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,95,47,32,18,26,26,7,3,5,13,5,6,1,5,2,1,1,0
64633,2026-04-09 05:23:28,3,3,1,attack,attack,coin,gold,1,false,25000,49453788816629,59991,5,5,1,9,2,0,0,0,0,3160,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""922\/2500@m7""}",96,49,32,18,26,26,7,3,5,14,7,6,1,5,2,1,1,0
64634,2026-04-09 05:23:29,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453788841629,59990,5,5,1,9,0,0,0,0,2,3162,20000,42,2,15.8,bonus_as10_gae1_no,107,700000,,,,,97,49,32,18,26,28,7,3,5,15,7,6,1,5,4,1,1,0
64635,2026-04-09 05:23:30,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453788866629,59989,5,5,1,9,0,0,0,0,2,3164,20000,42,2,15.8,bonus_as10_gae1_no,107,700000,,,,,98,49,32,18,26,30,7,3,5,16,7,6,1,5,6,1,1,0
64636,2026-04-09 05:23:31,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453789016629,59988,5,5,1,9,0,0,0,0,1,3165,20000,42,1,15.8,bonus_as10_gae1_no,107,700000,,,,,99,49,32,18,26,31,7,3,5,17,7,6,1,5,7,1,1,0
64637,2026-04-09 05:23:32,3,1,4,attack,coin,steal,gold,1,false,25000,49453789041629,59987,5,5,1,9,1,1,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,100,50,33,18,26,31,7,3,5,18,8,7,1,5,7,1,1,0
64638,2026-04-09 05:23:33,6,6,6,spins,spins,spins,spins,5,true,10,49453789041629,59996,5,5,1,9,0,0,0,3,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,101,50,33,18,29,31,7,3,5,19,8,7,1,8,7,1,1,0
64639,2026-04-09 05:23:34,1,1,1,coin,coin,coin,gold,1,true,250000,49453789291629,59995,5,5,1,9,0,0,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,102,50,33,18,29,31,7,3,5,1,0,0,0,0,0,0,0,0
64640,2026-04-09 05:23:44,3,3,3,attack,attack,attack,attack,2,true,0,49453789291629,59994,5,5,1,9,3,0,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,103,53,33,18,29,31,8,3,5,2,3,0,0,0,0,1,0,0
64641,2026-04-09 05:23:49,1,1,4,coin,coin,steal,gold,1,false,50000,49453815341629,59993,5,5,1,9,0,1,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,104,53,34,18,29,31,8,3,5,3,3,1,0,0,0,1,0,0
64642,2026-04-09 05:23:50,5,5,5,shield,shield,shield,shield,3,true,1,49453815341629,59993,5,5,1,9,0,0,3,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,105,53,34,21,29,31,8,3,6,4,3,1,3,0,0,1,0,1
64643,2026-04-09 05:23:51,3,6,2,attack,spins,goldSack,gold,1,false,100000,49453815441629,59992,5,5,1,9,1,0,0,1,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,106,54,34,21,30,31,8,3,6,5,4,1,3,1,0,1,0,1
64644,2026-04-09 05:23:51,3,3,1,attack,attack,coin,gold,1,false,25000,49453815466629,59991,5,5,1,9,2,0,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,107,56,34,21,30,31,8,3,6,6,6,1,3,1,0,1,0,1
64645,2026-04-09 05:23:53,4,6,2,steal,spins,goldSack,gold,1,false,100000,49453815566629,59990,5,5,1,9,0,1,0,1,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,108,56,35,21,31,31,8,3,6,7,6,2,3,2,0,1,0,1
64646,2026-04-09 05:23:54,1,1,4,coin,coin,steal,gold,1,false,50000,49453815616629,59989,5,5,1,9,0,1,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""924\/2500@m7"",""4fdd0917"":""271\/500@m17""}",109,56,36,21,31,31,8,3,6,8,6,3,3,2,0,1,0,1
64647,2026-04-09 05:24:00,3,6,2,attack,spins,goldSack,gold,1,false,100000,49453815716629,59988,5,5,1,9,1,0,0,1,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,110,57,36,21,32,31,8,3,6,9,7,3,3,3,0,1,0,1
64648,2026-04-09 05:24:04,3,3,1,attack,attack,coin,gold,1,false,25000,49453815741629,59987,5,5,1,9,2,0,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,111,59,36,21,32,31,8,3,6,10,9,3,3,3,0,1,0,1
64649,2026-04-09 05:24:08,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453817741629,59986,5,5,1,9,0,0,0,0,0,3165,20000,42,0,15.8,bonus_as10_gae1_no,107,700000,,,,,112,59,36,21,32,31,8,3,6,11,9,3,3,3,0,1,0,1
64650,2026-04-09 05:24:13,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453817891629,59985,5,5,1,9,0,0,0,0,1,3166,20000,42,1,15.8,bonus_as10_gae1_no,107,700000,,,,,113,59,36,21,32,32,8,3,6,12,9,3,3,3,1,1,0,1
64651,2026-04-09 05:24:16,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453818041629,59984,5,5,1,9,0,0,0,0,1,3167,20000,42,1,15.8,bonus_as10_gae1_no,107,700000,,,,,114,59,36,21,32,33,8,3,6,13,9,3,3,3,2,1,0,1
64652,2026-04-09 05:24:19,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453818191629,59983,5,5,1,9,0,0,0,0,1,3168,20000,42,1,15.8,bonus_as10_gae1_no,107,700000,,,,,115,59,36,21,32,34,8,3,6,14,9,3,3,3,3,1,0,1
64653,2026-04-09 05:24:24,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,49453818191629,59583,5,5,400,9,0,0,0,0,3,7168,20000,42,4000,35.8,bonus_as10_gae1_no,107,700000,,,,,116,59,36,21,32,37,8,3,6,15,9,3,3,3,6,1,0,1
64654,2026-04-09 05:24:32,1,1,1,coin,coin,coin,gold,1,true,250000,49453818441629,59582,5,5,1,9,0,0,0,0,0,7168,20000,42,0,35.8,bonus_as10_gae1_no,107,700000,,,,,1,0,0,0,0,0,0,0,0,16,9,3,3,3,6,1,0,1
64655,2026-04-09 05:24:34,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453818591629,59581,5,5,1,9,0,0,0,0,1,7169,20000,42,1,35.8,bonus_as10_gae1_no,107,700000,,,,,2,0,0,0,0,1,0,0,0,17,9,3,3,3,7,1,0,1
64656,2026-04-09 05:24:37,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453820591629,59580,5,5,1,9,0,0,0,0,0,7169,20000,42,0,35.8,bonus_as10_gae1_no,107,700000,,,,,3,0,0,0,0,1,0,0,0,18,9,3,3,3,7,1,0,1
64657,2026-04-09 05:24:38,1,4,6,coin,steal,spins,gold,1,false,25000,49453820616629,59579,5,5,1,9,0,1,0,1,0,7169,20000,42,0,35.8,bonus_as10_gae1_no,107,700000,,,,,4,0,1,0,1,1,0,0,0,19,9,4,3,4,7,1,0,1
64658,2026-04-09 05:24:39,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453820766629,59578,5,5,1,9,0,0,0,0,1,7170,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,5,0,1,0,1,2,0,0,0,20,9,4,3,4,8,1,0,1
64659,2026-04-09 05:24:42,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453822766629,59577,5,5,1,9,0,0,0,0,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,6,0,1,0,1,2,0,0,0,21,9,4,3,4,8,1,0,1
64660,2026-04-09 05:24:43,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453822866629,59576,5,5,1,9,1,1,0,0,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,7,1,2,0,1,2,0,0,0,22,10,5,3,4,8,1,0,1
64661,2026-04-09 05:24:44,3,3,3,attack,attack,attack,attack,2,true,0,49453822866629,59575,5,5,1,9,3,0,0,0,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,8,4,2,0,1,2,1,0,0,23,13,5,3,4,8,2,0,1
64662,2026-04-09 05:25:14,1,1,6,coin,coin,spins,gold,1,false,50000,49453848916629,59574,5,5,1,9,0,0,0,1,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,9,4,2,0,2,2,1,0,0,24,13,5,3,5,8,2,0,1
64663,2026-04-09 05:25:15,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453849016629,59573,5,5,1,9,1,1,0,0,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,10,5,3,0,2,2,1,0,0,25,14,6,3,5,8,2,0,1
64664,2026-04-09 05:25:15,1,1,1,coin,coin,coin,gold,1,true,250000,49453849266629,59572,5,5,1,9,0,0,0,0,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""926\/2500@m7""}",11,5,3,0,2,2,1,0,0,26,14,6,3,5,8,2,0,1
64665,2026-04-09 05:25:16,1,4,6,coin,steal,spins,gold,1,false,25000,49453849291629,59571,5,5,1,9,0,1,0,1,0,7170,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,12,5,4,0,3,2,1,0,0,27,14,7,3,6,8,2,0,1
64666,2026-04-09 05:25:17,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453849316629,59570,5,5,1,9,0,0,0,0,2,7172,20000,42,2,35.9,bonus_as10_gae1_no,107,700000,,,,,13,5,4,0,3,4,1,0,0,28,14,7,3,6,10,2,0,1
64667,2026-04-09 05:25:19,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453849416629,59569,5,5,1,9,1,1,0,0,0,7172,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,14,6,5,0,3,4,1,0,0,29,15,8,3,6,10,2,0,1
64668,2026-04-09 05:25:20,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453849566629,59568,5,5,1,9,0,0,0,0,1,7173,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,15,6,5,0,3,5,1,0,0,30,15,8,3,6,11,2,0,1
64669,2026-04-09 05:25:27,1,4,6,coin,steal,spins,gold,1,false,25000,49453849591629,59567,5,5,1,9,0,1,0,1,0,7173,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,16,6,6,0,4,5,1,0,0,31,15,9,3,7,11,2,0,1
64670,2026-04-09 05:25:28,1,4,6,coin,steal,spins,gold,1,false,25000,49453849616629,59566,5,5,1,9,0,1,0,1,0,7173,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""273\/500@m17""}",17,6,7,0,5,5,1,0,0,32,15,10,3,8,11,2,0,1
64671,2026-04-09 05:25:29,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49453851616629,59565,5,5,1,9,0,0,0,0,0,7173,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,18,6,7,0,5,5,1,0,0,33,15,10,3,8,11,2,0,1
64672,2026-04-09 05:25:30,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453851716629,59564,5,5,1,9,1,1,0,0,0,7173,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,19,7,8,0,5,5,1,0,0,34,16,11,3,8,11,2,0,1
64673,2026-04-09 05:25:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49453851866629,59563,5,5,1,9,0,0,0,0,1,7174,20000,42,1,35.9,bonus_as10_gae1_no,107,700000,,,,,20,7,8,0,5,6,1,0,0,35,16,11,3,8,12,2,0,1
64674,2026-04-09 05:25:35,3,4,2,attack,steal,goldSack,gold,1,false,100000,49453851966629,59562,5,5,1,9,1,1,0,0,0,7174,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,21,8,9,0,5,6,1,0,0,36,17,12,3,8,12,2,0,1
64675,2026-04-09 05:25:36,1,1,1,coin,coin,coin,gold,1,true,250000,49453852216629,59561,5,5,1,9,0,0,0,0,0,7174,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,22,8,9,0,5,6,1,0,0,37,17,12,3,8,12,2,0,1
64676,2026-04-09 05:25:37,3,3,2,attack,attack,goldSack,gold,1,false,100000,49453852316629,59560,5,5,1,9,2,0,0,0,0,7174,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,23,10,9,0,5,6,1,0,0,38,19,12,3,8,12,2,0,1
64677,2026-04-09 05:25:37,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,49453852466629,59559,5,5,1,9,0,0,1,0,0,7174,20000,42,0,35.9,bonus_as10_gae1_no,107,700000,,,,,24,10,9,1,5,6,1,0,0,39,19,12,4,8,12,2,0,1
64678,2026-04-09 05:25:39,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,49453852491629,59558,5,5,1,9,0,0,0,0,2,7176,20000,42,2,35.9,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""928\/2500@m7""}",25,10,9,1,5,8,1,0,0,40,19,12,4,8,14,2,0,1
