seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd
63943,2026-04-06 17:57:30,3,1,1,attack,coin,coin,gold,1,false,50000,50332011081325,46762,5,5,1,8,1,0,0,0,0,187,225,36,0,83.1,,107,700000,,,,"{""f9d0b53c"":""984\/1800@m2"",""4fdd0917"":""195\/500@m14""}",38,24,11,5,7,11,5,2,1,56,27,16,8,12,18,5,2,2
63944,2026-04-06 17:57:31,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,50332011231325,46761,5,5,1,8,0,0,0,0,1,188,225,36,1,83.6,,107,700000,,,,,39,24,11,5,7,12,5,2,1,57,27,16,8,12,19,5,2,2
63945,2026-04-06 17:57:32,3,4,2,attack,steal,goldSack,gold,1,false,100000,50332011331325,46760,5,5,1,8,1,1,0,0,0,188,225,36,0,83.6,,107,700000,,,,,40,25,12,5,7,12,5,2,1,58,28,17,8,12,19,5,2,2
63946,2026-04-06 17:57:32,4,4,4,steal,steal,steal,steal,4,true,0,50332011331325,46759,5,5,1,8,0,3,0,0,0,188,225,36,0,83.6,,107,700000,,,GCEaster26,"{""slot_on_"":""14977\/35000@m17"",""6cad4489"":""1306\/1400@m5""}",41,25,15,5,7,12,5,3,1,59,28,20,8,12,19,5,3,2
63947,2026-04-06 17:57:40,3,3,2,attack,attack,goldSack,gold,1,false,100000,50332175093325,46758,5,5,1,8,2,0,0,0,0,188,225,36,0,83.6,,107,700000,,,,,42,27,15,5,7,12,5,3,1,60,30,20,8,12,19,5,3,2
63948,2026-04-06 17:57:41,1,4,4,coin,steal,steal,gold,1,false,25000,50332175118325,46757,5,5,1,8,0,2,0,0,0,188,225,36,0,83.6,,107,700000,GCEaster26,,GCEaster26,"{""slot_on_"":""14979\/35000@m17""}",43,27,17,5,7,12,5,3,1,61,30,22,8,12,19,5,3,2
63949,2026-04-06 17:57:42,1,4,6,coin,steal,spins,gold,1,false,25000,50332175143325,46756,5,5,1,8,0,1,0,1,0,188,225,36,0,83.6,,107,700000,,,,,44,27,18,5,8,12,5,3,1,62,30,23,8,13,19,5,3,2
63950,2026-04-06 17:57:43,1,4,4,coin,steal,steal,gold,1,false,25000,50332175168325,46755,5,5,1,8,0,2,0,0,0,188,225,36,0,83.6,,107,700000,,,,,45,27,20,5,8,12,5,3,1,63,30,25,8,13,19,5,3,2
63951,2026-04-06 17:57:43,3,1,5,attack,coin,shield,gold,1,false,25000,50332175193325,46754,5,5,1,8,1,0,1,0,0,188,225,36,0,83.6,,107,700000,,,,,46,28,20,6,8,12,5,3,1,64,31,25,9,13,19,5,3,2
63952,2026-04-06 17:57:44,1,1,1,coin,coin,coin,gold,1,true,250000,50332175443325,46753,5,5,1,8,0,0,0,0,0,188,225,36,0,83.6,,107,700000,,,,,47,28,20,6,8,12,5,3,1,65,31,25,9,13,19,5,3,2
63953,2026-04-06 17:57:45,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,50332175593325,46752,5,5,1,8,0,0,0,0,1,189,225,36,1,84.0,,107,700000,,,,"{""f9d0b53c"":""986\/1800@m2""}",48,28,20,6,8,13,5,3,1,66,31,25,9,13,20,5,3,2
63954,2026-04-06 17:57:46,3,1,6,attack,coin,spins,gold,1,false,25000,50332175618325,46751,5,5,1,8,1,0,0,1,0,189,225,36,0,84.0,,107,700000,GCEaster26,GCEaster26,,"{""slot_on_"":""14981\/35000@m17""}",49,29,20,6,9,13,5,3,1,67,32,25,9,14,20,5,3,2
63955,2026-04-06 17:57:49,1,1,1,coin,coin,coin,gold,1,true,12500000,50332188118325,46701,5,5,50,8,0,0,0,0,0,189,225,36,0,84.0,,107,700000,,,,,50,29,20,6,9,13,5,3,1,68,32,25,9,14,20,5,3,2
63956,2026-04-06 17:57:50,2,2,2,goldSack,goldSack,goldSack,gold,1,true,100000000,50332288118325,46651,5,5,50,8,0,0,0,0,0,189,225,36,0,84.0,,107,700000,,,,,51,29,20,6,9,13,5,3,1,69,32,25,9,14,20,5,3,2
63957,2026-04-06 17:57:50,3,1,1,attack,coin,coin,gold,1,false,2500000,50332290618325,46601,5,5,50,8,1,0,0,0,0,189,225,36,0,84.0,,107,700000,,GCEaster26,GCEaster26,"{""slot_on_"":""15081\/35000@m17""}",52,30,20,6,9,13,5,3,1,70,33,25,9,14,20,5,3,2
63958,2026-04-06 17:57:51,1,4,6,coin,steal,spins,gold,1,false,1250000,50332291868325,46551,5,5,50,8,0,1,0,1,0,189,225,36,0,84.0,,107,700000,,,,,53,30,21,6,10,13,5,3,1,71,33,26,9,15,20,5,3,2
63959,2026-04-06 17:57:52,1,4,6,coin,steal,spins,gold,1,false,1250000,50332293118325,46501,5,5,50,8,0,1,0,1,0,189,225,36,0,84.0,,107,700000,,,,,54,30,22,6,11,13,5,3,1,72,33,27,9,16,20,5,3,2
63960,2026-04-06 17:57:53,4,4,4,steal,steal,steal,steal,4,true,0,50332293118325,46451,5,5,50,8,0,3,0,0,0,189,225,36,0,84.0,,107,700000,,,,"{""4fdd0917"":""295\/500@m14""}",55,30,25,6,11,13,5,4,1,73,33,30,9,16,20,5,4,2
63961,2026-04-06 17:57:58,6,6,2,spins,spins,goldSack,gold,1,false,5000000,50342732418325,46401,5,5,50,8,0,0,0,2,0,189,225,36,0,84.0,,107,700000,,,,,56,30,25,6,13,13,5,4,1,74,33,30,9,18,20,5,4,2
63962,2026-04-06 17:57:59,1,4,6,coin,steal,spins,gold,1,false,1250000,50342733668325,46351,5,5,50,8,0,1,0,1,0,189,225,36,0,84.0,,107,700000,,,,,57,30,26,6,14,13,5,4,1,75,33,31,9,19,20,5,4,2
63963,2026-04-06 17:58:00,5,2,2,shield,goldSack,goldSack,gold,1,false,7500000,50342741168325,46301,5,5,50,8,0,0,1,0,0,189,225,36,0,84.0,,107,700000,,,,"{""6cad4489"":""6\/1800@m6""}",58,30,26,7,14,13,5,4,1,76,33,31,10,19,20,5,4,2
63964,2026-04-06 17:58:05,30,30,3,accumulation,accumulation,attack,gold,6,false,0,50342741168325,46101,5,5,200,8,1,0,0,0,2,364,10000,37,0,3.6,bonus_as10_gae1_no,107,700000,,GCEaster26,GCEaster26,"{""slot_on_"":""15481\/35000@m17""}",59,31,26,7,14,15,5,4,1,77,34,31,10,19,22,5,4,2
63965,2026-04-06 17:58:10,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,50342748668325,46051,5,5,50,8,0,0,0,0,1,414,10000,37,50,4.1,bonus_as10_gae1_no,107,700000,,GCEaster26,,"{""slot_on_"":""15531\/35000@m17""}",60,31,26,7,14,16,5,4,1,78,34,31,10,19,23,5,4,2
63966,2026-04-06 17:58:12,3,1,1,attack,coin,coin,gold,1,false,2500000,50342751168325,46001,5,5,50,8,1,0,0,0,0,414,10000,37,0,4.1,bonus_as10_gae1_no,107,700000,,,,,61,32,26,7,14,16,5,4,1,79,35,31,10,19,23,5,4,2
63967,2026-04-06 17:58:13,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,50342758668325,45951,5,5,50,8,0,0,0,0,1,464,10000,37,50,4.6,bonus_as10_gae1_no,107,700000,,,,"{""f9d0b53c"":""1086\/1800@m2""}",62,32,26,7,14,17,5,4,1,80,35,31,10,19,24,5,4,2
63968,2026-04-06 17:58:15,6,6,2,spins,spins,goldSack,gold,1,false,5000000,50342763668325,45901,5,5,50,8,0,0,0,2,0,464,10000,37,0,4.6,bonus_as10_gae1_no,107,700000,,,,,63,32,26,7,16,17,5,4,1,81,35,31,10,21,24,5,4,2
63969,2026-04-06 17:58:15,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,50342771168325,45851,5,5,50,8,0,0,0,0,1,514,10000,37,50,5.1,bonus_as10_gae1_no,107,700000,,,,,64,32,26,7,16,18,5,4,1,82,35,31,10,21,25,5,4,2
63970,2026-04-06 17:58:22,30,30,2,accumulation,accumulation,goldSack,gold,1,false,20000000,50342791168325,45651,5,5,200,8,0,0,0,0,2,914,10000,37,400,9.1,bonus_as10_gae1_no,107,700000,,,,,65,32,26,7,16,20,5,4,1,83,35,31,10,21,27,5,4,2
63971,2026-04-06 17:58:23,30,2,2,accumulation,goldSack,goldSack,gold,1,false,30000000,50342821168325,45451,5,5,200,8,0,0,0,0,1,1114,10000,37,200,11.1,bonus_as10_gae1_no,107,700000,,,,,66,32,26,7,16,21,5,4,1,84,35,31,10,21,28,5,4,2
63972,2026-04-06 17:58:26,1,4,6,coin,steal,spins,gold,1,false,5000000,50342826168325,45251,5,5,200,8,0,1,0,1,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,,67,32,27,7,17,21,5,4,1,85,35,32,10,22,28,5,4,2
63973,2026-04-06 17:58:28,1,4,4,coin,steal,steal,gold,1,false,5000000,50342831168325,45051,5,5,200,8,0,2,0,0,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,,68,32,29,7,17,21,5,4,1,86,35,34,10,22,28,5,4,2
63974,2026-04-06 17:58:29,4,6,2,steal,spins,goldSack,gold,1,false,20000000,50342851168325,44851,5,5,200,8,0,1,0,1,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,"{""4fdd0917"":""195\/500@m15""}",69,32,30,7,18,21,5,4,1,87,35,35,10,23,28,5,4,2
63975,2026-04-06 17:58:31,3,3,2,attack,attack,goldSack,gold,1,false,20000000,50342871168325,44651,5,5,200,8,2,0,0,0,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,,70,34,30,7,18,21,5,4,1,88,37,35,10,23,28,5,4,2
63976,2026-04-06 17:58:32,1,1,1,coin,coin,coin,gold,1,true,50000000,50342921168325,44451,5,5,200,8,0,0,0,0,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,,71,34,30,7,18,21,5,4,1,89,37,35,10,23,28,5,4,2
63977,2026-04-06 17:58:34,6,6,6,spins,spins,spins,spins,5,true,2000,50342921168325,46251,5,5,200,8,0,0,0,3,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,,72,34,30,7,21,21,5,4,1,90,37,35,10,26,28,5,4,2
63978,2026-04-06 17:58:41,1,4,6,coin,steal,spins,gold,1,false,25000,50342921193325,46250,5,5,1,8,0,1,0,1,0,1114,10000,37,0,11.1,bonus_as10_gae1_no,107,700000,,,,,73,34,31,7,22,21,5,4,1,1,0,1,0,1,0,0,0,0
63979,2026-04-06 17:58:42,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,50342921193325,46249,5,5,1,8,0,0,0,0,3,1124,10000,37,10,11.2,bonus_as10_gae1_no,107,700000,,,,"{""6cad4489"":""8\/1800@m6""}",74,34,31,7,22,24,5,4,1,2,0,1,0,1,3,0,0,0
63980,2026-04-06 17:58:48,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,50342921343325,46248,5,5,1,8,0,0,0,0,1,1125,10000,37,1,11.2,bonus_as10_gae1_no,107,700000,,,,,1,0,0,0,0,1,0,0,0,3,0,1,0,1,4,0,0,0
63981,2026-04-06 17:58:49,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,50342921443325,46247,5,5,1,8,0,0,0,0,2,1127,10000,37,2,11.3,bonus_as10_gae1_no,107,700000,GCEaster26,GCEaster26,GCEaster26,"{""slot_on_"":""15536\/35000@m17""}",2,0,0,0,0,3,0,0,0,4,0,1,0,1,6,0,0,0
63982,2026-04-06 17:58:51,3,1,1,attack,coin,coin,gold,1,false,50000,50342921493325,46246,5,5,1,8,1,0,0,0,0,1127,10000,37,0,11.3,bonus_as10_gae1_no,107,700000,,,,,3,1,0,0,0,3,0,0,0,5,1,1,0,1,6,0,0,0
63983,2026-04-06 17:58:51,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,50342923493325,46245,5,5,1,8,0,0,0,0,0,1127,10000,37,0,11.3,bonus_as10_gae1_no,107,700000,,,GCEaster26,"{""slot_on_"":""15537\/35000@m17""}",4,1,0,0,0,3,0,0,0,6,1,1,0,1,6,0,0,0
63984,2026-04-06 17:58:52,3,5,2,attack,shield,goldSack,gold,1,false,100000,50342923593325,46244,5,5,1,8,1,0,1,0,0,1127,10000,37,0,11.3,bonus_as10_gae1_no,107,700000,,,,,5,2,0,1,0,3,0,0,0,7,2,1,1,1,6,0,0,0
63985,2026-04-06 17:58:53,3,3,3,attack,attack,attack,attack,2,true,0,50342923593325,46243,5,5,1,8,3,0,0,0,0,1127,10000,37,0,11.3,bonus_as10_gae1_no,107,700000,,,,,6,5,0,1,0,3,1,0,0,8,5,1,1,1,6,1,0,0
63986,2026-04-06 17:58:58,4,6,2,steal,spins,goldSack,gold,1,false,100000,50342949693325,46242,5,5,1,8,0,1,0,1,0,1127,10000,37,0,11.3,bonus_as10_gae1_no,107,700000,,,,,7,5,1,1,1,3,1,0,0,9,5,2,1,2,6,1,0,0
63987,2026-04-06 17:58:58,3,3,3,attack,attack,attack,attack,2,true,0,50342949693325,46241,5,5,1,8,3,0,0,0,0,1127,10000,37,0,11.3,bonus_as10_gae1_no,107,700000,GCEaster26,,,"{""slot_on_"":""15538\/35000@m17""}",8,8,1,1,1,3,2,0,0,10,8,2,1,2,6,2,0,0
63988,2026-04-06 17:59:02,4,4,4,steal,steal,steal,steal,4,true,0,50342975693325,46240,5,5,1,8,0,3,0,0,0,1127,10000,37,0,11.3,,107,700000,GCEaster26,,,"{""slot_on_"":""15539\/35000@m17""}",9,8,4,1,1,3,2,1,0,11,8,5,1,2,6,2,1,0
63989,2026-04-06 17:59:09,3,1,1,attack,coin,coin,gold,1,false,50000,50343094093325,46239,5,5,1,8,1,0,0,0,0,1127,10000,37,0,11.3,,107,700000,GCEaster26,,,"{""slot_on_"":""15540\/35000@m17""}",10,9,4,1,1,3,2,1,0,12,9,5,1,2,6,2,1,0
63990,2026-04-06 17:59:10,1,4,4,coin,steal,steal,gold,1,false,25000,50343094118325,46238,5,5,1,8,0,2,0,0,0,1127,10000,37,0,11.3,,107,700000,,,,,11,9,6,1,1,3,2,1,0,13,9,7,1,2,6,2,1,0
63991,2026-04-06 17:59:11,1,1,1,coin,coin,coin,gold,1,true,250000,50343094368325,46237,5,5,1,8,0,0,0,0,0,1127,10000,37,0,11.3,,107,700000,,,,,12,9,6,1,1,3,2,1,0,14,9,7,1,2,6,2,1,0
63992,2026-04-06 17:59:11,3,1,1,attack,coin,coin,gold,1,false,50000,50343094418325,46236,5,5,1,8,1,0,0,0,0,1127,10000,37,0,11.3,,107,700000,,,,"{""4fdd0917"":""197\/500@m15""}",13,10,6,1,1,3,2,1,0,15,10,7,1,2,6,2,1,0
63993,2026-04-06 17:59:12,3,1,6,attack,coin,spins,gold,1,false,25000,50343094443325,46235,5,5,1,8,1,0,0,1,0,1127,10000,37,0,11.3,,107,700000,,,,"{""6cad4489"":""10\/1800@m6""}",14,11,6,1,2,3,2,1,0,16,11,7,1,3,6,2,1,0
63994,2026-04-06 17:59:13,3,1,4,attack,coin,steal,gold,1,false,25000,50343094468325,46234,5,5,1,8,1,1,0,0,0,1127,10000,37,0,11.3,,107,700000,,,,,15,12,7,1,2,3,2,1,0,17,12,8,1,3,6,2,1,0
63995,2026-04-06 17:59:14,1,4,6,coin,steal,spins,gold,1,false,25000,50343094493325,46233,5,5,1,8,0,1,0,1,0,1127,10000,37,0,11.3,,107,700000,GCEaster26,,GCEaster26,"{""slot_on_"":""15542\/35000@m17"",""f9d0b53c"":""1088\/1800@m2""}",16,12,8,1,3,3,2,1,0,18,12,9,1,4,6,2,1,0
63996,2026-04-06 17:59:15,1,4,6,coin,steal,spins,gold,1,false,25000,50342931288325,46232,5,5,1,8,0,1,0,1,0,1127,10000,37,0,11.3,,107,700000,,,,,17,12,9,1,4,3,2,1,0,19,12,10,1,5,6,2,1,0
63997,2026-04-06 17:59:15,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,50342931438325,46231,5,5,1,8,0,0,0,0,1,1128,10000,37,1,11.3,,107,700000,,,,,18,12,9,1,4,4,2,1,0,20,12,10,1,5,7,2,1,0
63998,2026-04-06 17:59:17,3,1,4,attack,coin,steal,gold,1,false,25000,50342931463325,46230,5,5,1,8,1,1,0,0,0,1128,10000,37,0,11.3,,107,700000,,,,,19,13,10,1,4,4,2,1,0,21,13,11,1,5,7,2,1,0
63999,2026-04-06 17:59:18,6,6,2,spins,spins,goldSack,gold,1,false,100000,50342931563325,46229,5,5,1,8,0,0,0,2,0,1128,10000,37,0,11.3,,107,700000,,,,,20,13,10,1,6,4,2,1,0,22,13,11,1,7,7,2,1,0
64000,2026-04-07 18:54:26,3,1,1,attack,coin,coin,gold,1,false,50000,49369915065542,57998,0,5,1,9,1,0,0,0,0,1128,10000,37,0,11.3,,107,700000,,,,,21,14,10,1,6,4,2,1,0,23,14,11,1,7,7,2,1,0
64001,2026-04-07 18:54:27,1,4,6,coin,steal,spins,gold,1,false,25000,49369915090542,57997,0,5,1,9,0,1,0,1,0,1128,10000,37,0,11.3,,107,700000,,,,,22,14,11,1,7,4,2,1,0,24,14,12,1,8,7,2,1,0
64002,2026-04-07 18:54:28,3,1,1,attack,coin,coin,gold,1,false,50000,49369915140542,57996,0,5,1,9,1,0,0,0,0,1128,10000,37,0,11.3,,107,700000,,,,,23,15,11,1,7,4,2,1,0,25,15,12,1,8,7,2,1,0
64003,2026-04-07 18:54:29,5,5,5,shield,shield,shield,shield,3,true,1,49369915140542,57995,1,5,1,9,0,0,3,0,0,1128,10000,37,0,11.3,,107,700000,,,,,24,15,11,4,7,4,2,1,1,26,15,12,4,8,7,2,1,1
64004,2026-04-07 18:54:30,5,5,5,shield,shield,shield,shield,3,true,1,49369915140542,57994,2,5,1,9,0,0,3,0,0,1128,10000,37,0,11.3,,107,700000,,,,"{""6cad4489"":""12\/1800@m6""}",25,15,11,7,7,4,2,1,2,27,15,12,7,8,7,2,1,2
64005,2026-04-07 18:54:31,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369917140542,57993,2,5,1,9,0,0,0,0,0,1128,10000,37,0,11.3,,107,700000,,,,,26,15,11,7,7,4,2,1,2,28,15,12,7,8,7,2,1,2
64006,2026-04-07 18:54:32,1,4,6,coin,steal,spins,gold,1,false,25000,49369917165542,57992,2,5,1,9,0,1,0,1,0,1128,10000,37,0,11.3,,107,700000,,,,,27,15,12,7,8,4,2,1,2,29,15,13,7,9,7,2,1,2
64007,2026-04-07 18:54:33,3,5,2,attack,shield,goldSack,gold,1,false,100000,49369917265542,57991,2,5,1,9,1,0,1,0,0,1128,10000,37,0,11.3,,107,700000,,,,,28,16,12,8,8,4,2,1,2,30,16,13,8,9,7,2,1,2
64008,2026-04-07 20:37:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369762549542,58000,2,5,1,9,0,0,0,0,1,1129,10000,37,1,11.3,bonus_bs15_gae1_no,107,700000,,,,,29,16,12,8,8,5,2,1,2,31,16,13,8,9,8,2,1,2
64009,2026-04-07 20:37:57,1,1,1,coin,coin,coin,gold,1,true,250000,49369762799542,57999,2,5,1,9,0,0,0,0,0,1129,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,30,16,12,8,8,5,2,1,2,32,16,13,8,9,8,2,1,2
64010,2026-04-07 20:38:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369762949542,57998,2,5,1,9,0,0,0,0,1,1130,10000,37,1,11.3,bonus_bs15_gae1_no,107,700000,,,,,31,16,12,8,8,6,2,1,2,33,16,13,8,9,9,2,1,2
64011,2026-04-07 20:38:01,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369763099542,57997,2,5,1,9,0,0,0,0,1,1131,10000,37,1,11.3,bonus_bs15_gae1_no,107,700000,,,,,32,16,12,8,8,7,2,1,2,34,16,13,8,9,10,2,1,2
64012,2026-04-07 20:38:10,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369765099542,57996,2,5,1,9,0,0,0,0,0,1131,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,"{""6cad4489"":""14\/1800@m6""}",33,16,12,8,8,7,2,1,2,35,16,13,8,9,10,2,1,2
64013,2026-04-07 20:38:11,3,3,3,attack,attack,attack,attack,2,true,0,49369765099542,57995,2,5,1,9,3,0,0,0,0,1131,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,34,19,12,8,8,7,3,1,2,36,19,13,8,9,10,3,1,2
64014,2026-04-07 20:38:14,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369773829542,57994,2,5,1,9,0,0,0,0,1,1132,10000,37,1,11.3,bonus_bs15_gae1_no,107,700000,,,,,35,19,12,8,8,8,3,1,2,37,19,13,8,9,11,3,1,2
64015,2026-04-07 20:38:15,1,1,1,coin,coin,coin,gold,1,true,250000,49369774079542,57993,2,5,1,9,0,0,0,0,0,1132,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,"{""6cad4489"":""16\/1800@m6"",""4fdd0917"":""199\/500@m15""}",36,19,12,8,8,8,3,1,2,38,19,13,8,9,11,3,1,2
64016,2026-04-07 20:38:16,1,1,1,coin,coin,coin,gold,1,true,250000,49369774329542,57992,2,5,1,9,0,0,0,0,0,1132,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,37,19,12,8,8,8,3,1,2,39,19,13,8,9,11,3,1,2
64017,2026-04-07 20:38:17,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369776329542,57991,2,5,1,9,0,0,0,0,0,1132,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,"{""6cad4489"":""18\/1800@m6""}",38,19,12,8,8,8,3,1,2,40,19,13,8,9,11,3,1,2
64018,2026-04-07 20:38:18,3,1,1,attack,coin,coin,gold,1,false,50000,49369776379542,57990,2,5,1,9,1,0,0,0,0,1132,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,39,20,12,8,8,8,3,1,2,41,20,13,8,9,11,3,1,2
64019,2026-04-07 20:38:19,3,3,3,attack,attack,attack,attack,2,true,0,49369776379542,57989,2,5,1,9,3,0,0,0,0,1132,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,"{""6cad4489"":""20\/1800@m6""}",40,23,12,8,8,8,4,1,2,42,23,13,8,9,11,4,1,2
64020,2026-04-07 20:38:25,3,3,2,attack,attack,goldSack,gold,1,false,100000,49369785059542,57988,2,5,1,9,2,0,0,0,0,1132,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,41,25,12,8,8,8,4,1,2,43,25,13,8,9,11,4,1,2
64021,2026-04-07 20:38:26,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369785209542,57987,2,5,1,9,0,0,0,0,1,1133,10000,37,1,11.3,bonus_bs15_gae1_no,107,700000,,,,,42,25,12,8,8,9,4,1,2,44,25,13,8,9,12,4,1,2
64022,2026-04-07 20:38:27,30,30,2,accumulation,accumulation,goldSack,gold,1,false,100000,49369785309542,57986,2,5,1,9,0,0,0,0,2,1135,10000,37,2,11.3,bonus_bs15_gae1_no,107,700000,,,,,43,25,12,8,8,11,4,1,2,45,25,13,8,9,14,4,1,2
64023,2026-04-07 20:38:28,4,6,2,steal,spins,goldSack,gold,1,false,100000,49369785409542,57985,2,5,1,9,0,1,0,1,0,1135,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,44,25,13,8,9,11,4,1,2,46,25,14,8,10,14,4,1,2
64024,2026-04-07 20:38:29,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369787409542,57984,2,5,1,9,0,0,0,0,0,1135,10000,37,0,11.3,bonus_bs15_gae1_no,107,700000,,,,,45,25,13,8,9,11,4,1,2,47,25,14,8,10,14,4,1,2
64025,2026-04-07 20:38:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369787559542,57983,2,5,1,9,0,0,0,0,1,1136,10000,37,1,11.4,bonus_bs15_gae1_no,107,700000,,,,,46,25,13,8,9,12,4,1,2,48,25,14,8,10,15,4,1,2
64026,2026-04-07 20:38:31,3,3,2,attack,attack,goldSack,gold,1,false,100000,49369787659542,57982,2,5,1,9,2,0,0,0,0,1136,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,47,27,13,8,9,12,4,1,2,49,27,14,8,10,15,4,1,2
64027,2026-04-07 20:38:31,3,3,2,attack,attack,goldSack,gold,1,false,100000,49369787759542,57981,2,5,1,9,2,0,0,0,0,1136,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,48,29,13,8,9,12,4,1,2,50,29,14,8,10,15,4,1,2
64028,2026-04-07 20:38:33,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369787909542,57980,2,5,1,9,0,0,0,0,1,1137,10000,37,1,11.4,bonus_bs15_gae1_no,107,700000,,,,,49,29,13,8,9,13,4,1,2,51,29,14,8,10,16,4,1,2
64029,2026-04-07 20:38:34,3,1,1,attack,coin,coin,gold,1,false,50000,49369787959542,57979,2,5,1,9,1,0,0,0,0,1137,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,50,30,13,8,9,13,4,1,2,52,30,14,8,10,16,4,1,2
64030,2026-04-07 20:38:35,3,1,1,attack,coin,coin,gold,1,false,50000,49369788009542,57978,2,5,1,9,1,0,0,0,0,1137,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,51,31,13,8,9,13,4,1,2,53,31,14,8,10,16,4,1,2
64031,2026-04-07 20:38:36,3,5,2,attack,shield,goldSack,gold,1,false,100000,49369788109542,57977,2,5,1,9,1,0,1,0,0,1137,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,52,32,13,9,9,13,4,1,2,54,32,14,9,10,16,4,1,2
64032,2026-04-07 20:38:36,3,5,2,attack,shield,goldSack,gold,1,false,100000,49369788209542,57976,2,5,1,9,1,0,1,0,0,1137,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,53,33,13,10,9,13,4,1,2,55,33,14,10,10,16,4,1,2
64033,2026-04-07 20:38:37,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,49369790209542,57975,2,5,1,9,0,0,0,0,0,1137,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,54,33,13,10,9,13,4,1,2,56,33,14,10,10,16,4,1,2
64034,2026-04-07 20:38:38,3,1,4,attack,coin,steal,gold,1,false,25000,49369790234542,57974,2,5,1,9,1,1,0,0,0,1137,10000,37,0,11.4,bonus_bs15_gae1_no,107,700000,,,,,55,34,14,10,9,13,4,1,2,57,34,15,10,10,16,4,1,2
64035,2026-04-07 20:38:39,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369790384542,57973,2,5,1,9,0,0,0,0,1,1138,10000,37,1,11.4,bonus_bs15_gae1_no,107,700000,,,,"{""4fdd0917"":""201\/500@m15""}",56,34,14,10,9,14,4,1,2,58,34,15,10,10,17,4,1,2
64036,2026-04-07 20:38:41,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,49369790534542,57972,2,5,1,9,0,0,0,0,1,1139,10000,37,1,11.4,bonus_bs15_gae1_no,107,700000,,,,,57,34,14,10,9,15,4,1,2,59,34,15,10,10,18,4,1,2
