seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,cm_balance,profile_name,slot_prob_seg
69112,2026-04-13 20:26:43,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74282807881,108128,5,5,1,10,0,0,0,0,1,17,140,7,1,12.1,bonus_as10_gae1_no,107,700000,,,,,49,16,20,12,13,23,3,3,4,6,2,7,0,2,1,0,1,0,7,7,8,false,MAX,10,8,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69113,2026-04-13 20:26:45,3,3,2,attack,attack,goldSack,gold,1,false,100000,74283007881,108127,5,5,1,10,2,0,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,50,18,20,12,13,23,3,3,4,7,4,7,0,2,1,0,1,0,3,0,0,false,NORMAL,3,1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69114,2026-04-13 20:26:45,3,6,2,attack,spins,goldSack,gold,1,false,100000,74283207881,108126,5,5,1,10,1,0,0,1,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,51,19,20,12,14,23,3,3,4,8,5,7,0,3,1,0,1,0,3,6,0,false,BIG,4,4,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69115,2026-04-13 20:26:46,3,1,4,attack,coin,steal,gold,1,false,25000,74283257881,108125,5,5,1,10,1,1,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""40\/350@m0"",""68171e9b"":""91\/140@m2""}",52,20,21,12,14,23,3,3,4,9,6,8,0,3,1,0,1,0,4,1,0,false,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69116,2026-04-13 20:26:47,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,74287257881,108124,5,5,1,10,0,0,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""84\/750@m2""}",53,20,21,12,14,23,3,3,4,10,6,8,0,3,1,0,1,0,7,3,7,false,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69117,2026-04-13 20:26:48,1,1,4,coin,coin,steal,gold,1,false,50000,74287357881,108123,5,5,1,10,0,1,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,54,20,22,12,14,23,3,3,4,11,6,9,0,3,1,0,1,0,4,1,5,false,NORMAL,1,1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69118,2026-04-13 20:26:49,3,3,3,attack,attack,attack,attack,2,true,0,74287357881,108122,5,5,1,10,3,0,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,55,23,22,12,14,23,4,3,4,12,9,9,0,3,1,1,1,0,0,0,0,false,SMALL,-2,-2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69119,2026-04-13 20:26:55,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,74337657881,108121,5,5,1,10,0,0,1,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""86\/750@m2""}",56,23,22,13,14,23,4,3,4,13,9,9,1,3,1,1,1,0,7,7,2,false,BIG,6,5,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69120,2026-04-13 20:26:56,3,3,2,attack,attack,goldSack,gold,1,false,100000,74337857881,108120,5,5,1,10,2,0,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,57,25,22,13,14,23,4,3,4,14,11,9,1,3,1,1,1,0,7,0,0,false,SMALL,-1,-2,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69121,2026-04-13 20:26:56,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,74341857881,108119,5,5,1,10,0,0,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,58,25,22,13,14,23,4,3,4,15,11,9,1,3,1,1,1,0,3,7,7,false,BIG,4,3,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69122,2026-04-13 20:26:57,1,1,4,coin,coin,steal,gold,1,false,50000,74341957881,108118,5,5,1,10,0,1,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,59,25,23,13,14,23,4,3,4,16,11,10,1,3,1,1,1,0,4,1,1,false,MIN,-5,-2,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69123,2026-04-13 20:26:58,6,6,6,spins,spins,spins,spins,5,true,10,74341957881,108127,5,5,1,10,0,0,0,3,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,60,25,23,13,17,23,4,3,4,17,11,10,1,6,1,1,1,0,6,6,6,true,MIN,-3,0,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69124,2026-04-13 20:26:59,3,1,4,attack,coin,steal,gold,1,false,25000,74342007881,108126,5,5,1,10,1,1,0,0,0,17,140,7,0,12.1,bonus_as10_gae1_no,107,700000,,,,,61,26,24,13,17,23,4,3,4,1,1,1,0,0,0,0,0,0,4,5,0,false,MIN,-4,-3,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69125,2026-04-13 20:27:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74342307881,108125,5,5,1,10,0,0,0,0,1,18,140,7,1,12.9,bonus_as10_gae1_no,107,700000,,,,,62,26,24,13,17,24,4,3,4,2,1,1,0,0,1,0,0,0,7,7,8,false,MAX,8,8,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69126,2026-04-13 20:27:01,3,6,2,attack,spins,goldSack,gold,1,false,100000,74342507881,108124,5,5,1,10,1,0,0,1,0,18,140,7,0,12.9,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""88\/750@m2""}",63,27,24,13,18,24,4,3,4,3,2,1,0,1,1,0,0,0,3,6,0,false,NORMAL,2,2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69127,2026-04-13 20:27:02,3,6,2,attack,spins,goldSack,gold,1,false,100000,74342707881,108123,5,5,1,10,1,0,0,1,0,18,140,7,0,12.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""92\/140@m2""}",64,28,24,13,19,24,4,3,4,4,3,1,0,2,1,0,0,0,7,6,0,false,SMALL,-1,-1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69128,2026-04-13 20:27:03,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74343007881,108122,5,5,1,10,0,0,0,0,1,19,140,7,1,13.6,bonus_as10_gae1_no,107,700000,,,,,65,28,24,13,19,25,4,3,4,5,3,1,0,2,2,0,0,0,7,7,8,false,MAX,10,9,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69129,2026-04-13 20:27:04,3,1,4,attack,coin,steal,gold,1,false,25000,74343057881,108121,5,5,1,10,1,1,0,0,0,19,140,7,0,13.6,bonus_as10_gae1_no,107,700000,,,,,66,29,25,13,19,25,4,3,4,6,4,2,0,2,2,0,0,0,4,5,0,false,SMALL,-1,-2,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69130,2026-04-13 20:27:05,3,3,2,attack,attack,goldSack,gold,1,false,100000,74343257881,108120,5,5,1,10,2,0,0,0,0,19,140,7,0,13.6,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""42\/350@m0""}",67,31,25,13,19,25,4,3,4,7,6,2,0,2,2,0,0,0,7,0,0,false,NORMAL,0,-1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69131,2026-04-13 20:27:06,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74343557881,108119,5,5,1,10,0,0,0,0,1,20,140,7,1,14.3,bonus_as10_gae1_no,107,700000,,,,,68,31,25,13,19,26,4,3,4,8,6,2,0,2,3,0,0,0,3,3,8,false,BIG,6,4,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69132,2026-04-13 20:27:07,1,1,1,coin,coin,coin,gold,1,true,250000,74344057881,108118,5,5,1,10,0,0,0,0,0,20,140,7,0,14.3,bonus_as10_gae1_no,107,700000,,,,,69,31,25,13,19,26,4,3,4,9,6,2,0,2,3,0,0,0,1,5,1,false,MIN,-9,-7,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69133,2026-04-13 20:27:08,1,1,1,coin,coin,coin,gold,1,true,250000,74344557881,108117,5,5,1,10,0,0,0,0,0,20,140,7,0,14.3,bonus_as10_gae1_no,107,700000,,,,,70,31,25,13,19,26,4,3,4,10,6,2,0,2,3,0,0,0,5,1,1,false,MIN,-5,-3,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69134,2026-04-13 20:27:08,3,3,3,attack,attack,attack,attack,2,true,0,74344557881,108116,5,5,1,10,3,0,0,0,0,20,140,7,0,14.3,bonus_as10_gae1_no,107,700000,,,,,71,34,25,13,19,26,5,3,4,11,9,2,0,2,3,1,0,0,0,0,0,false,MIN,-4,-2,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69135,2026-04-13 20:27:17,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74394857881,108115,5,5,1,10,0,0,0,0,1,21,140,7,1,15.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""93\/140@m2""}",72,34,25,13,19,27,5,3,4,12,9,2,0,2,4,1,0,0,7,3,8,false,BIG,7,7,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69136,2026-04-13 20:27:18,3,6,2,attack,spins,goldSack,gold,1,false,100000,74395057881,108114,5,5,1,10,1,0,0,1,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,73,35,25,13,20,27,5,3,4,13,10,2,0,3,4,1,0,0,7,6,0,false,NORMAL,0,-1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69137,2026-04-13 20:27:19,1,1,4,coin,coin,steal,gold,1,false,50000,74395157881,108113,5,5,1,10,0,1,0,0,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,74,35,26,13,20,27,5,3,4,14,10,3,0,3,4,1,0,0,4,1,1,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69138,2026-04-13 20:27:20,1,5,5,coin,shield,shield,gold,1,false,25000,74395207881,108112,5,5,1,10,0,0,2,0,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""90\/750@m2""}",75,35,26,15,20,27,5,3,4,15,10,3,2,3,4,1,0,0,2,2,1,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69139,2026-04-13 20:27:21,1,1,1,coin,coin,coin,gold,1,true,250000,74219631881,108111,5,5,1,10,0,0,0,0,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,76,35,26,15,20,27,5,3,4,16,10,3,2,3,4,1,0,0,1,1,1,false,MIN,-5,-4,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69140,2026-04-13 20:27:22,1,4,6,coin,steal,spins,gold,1,false,25000,74219681881,108110,5,5,1,10,0,1,0,1,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,77,35,27,15,21,27,5,3,4,17,10,4,2,4,4,1,0,0,6,4,1,false,MIN,-4,-2,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69141,2026-04-13 20:27:22,3,6,2,attack,spins,goldSack,gold,1,false,100000,74219881881,108109,5,5,1,10,1,0,0,1,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,78,36,27,15,22,27,5,3,4,18,11,4,2,5,4,1,0,0,3,6,0,false,NORMAL,0,2,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69142,2026-04-13 20:27:23,3,3,3,attack,attack,attack,attack,2,true,0,74219881881,108108,5,5,1,10,3,0,0,0,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,79,39,27,15,22,27,6,3,4,19,14,4,2,5,4,2,0,0,0,0,0,false,SMALL,-2,-1,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69143,2026-04-13 20:27:36,1,4,4,coin,steal,steal,gold,1,false,25000,74237131881,108107,5,5,1,10,0,2,0,0,0,21,140,7,0,15.0,bonus_as10_gae1_no,107,700000,,,,,80,39,29,15,22,27,6,3,4,20,14,6,2,5,4,2,0,0,4,4,1,false,MIN,-7,-4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69144,2026-04-13 20:27:37,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,74237181881,108106,5,5,1,10,0,0,0,0,2,23,140,7,2,16.4,bonus_as10_gae1_no,107,700000,,,,,81,39,29,15,22,29,6,3,4,21,14,6,2,5,6,2,0,0,5,8,8,false,MIN,-3,0,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69145,2026-04-13 20:27:43,3,6,2,attack,spins,goldSack,gold,1,false,100000,74237381881,108105,5,5,1,10,1,0,0,1,0,23,140,7,0,16.4,bonus_as10_gae1_no,107,700000,,,,,82,40,29,15,23,29,6,3,4,22,15,6,2,6,6,2,0,0,7,6,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69146,2026-04-13 20:27:43,3,6,2,attack,spins,goldSack,gold,1,false,100000,74237581881,108104,5,5,1,10,1,0,0,1,0,23,140,7,0,16.4,bonus_as10_gae1_no,107,700000,,,,,83,41,29,15,24,29,6,3,4,23,16,6,2,7,6,2,0,0,7,6,0,false,NORMAL,0,0,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69147,2026-04-13 20:27:44,3,3,2,attack,attack,goldSack,gold,1,false,100000,74237781881,108103,5,5,1,10,2,0,0,0,0,23,140,7,0,16.4,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""94\/140@m2""}",84,43,29,15,24,29,6,3,4,24,18,6,2,7,6,2,0,0,7,0,0,false,NORMAL,0,0,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69148,2026-04-13 20:27:45,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,74237831881,108102,5,5,1,10,0,0,0,0,2,25,140,7,2,17.9,bonus_as10_gae1_no,107,700000,,,,,85,43,29,15,24,31,6,3,4,25,18,6,2,7,8,2,0,0,5,8,8,false,NORMAL,1,0,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69149,2026-04-13 20:27:46,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74238131881,108101,5,5,1,10,0,0,0,0,1,26,140,7,1,18.6,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""92\/750@m2""}",86,43,29,15,24,32,6,3,4,26,18,6,2,7,9,2,0,0,7,3,8,false,MAX,10,8,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69150,2026-04-13 20:27:48,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,74242131881,108100,5,5,1,10,0,0,0,0,0,26,140,7,0,18.6,bonus_as10_gae1_no,107,700000,,,,,87,43,29,15,24,32,6,3,4,27,18,6,2,7,9,2,0,0,7,3,7,false,BIG,4,2,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69151,2026-04-13 20:27:49,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,74242181881,108099,5,5,1,10,0,0,0,0,2,28,140,7,2,20.0,bonus_as10_gae1_no,107,700000,,,,,88,43,29,15,24,34,6,3,4,28,18,6,2,7,11,2,0,0,1,8,8,false,NORMAL,3,1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69152,2026-04-13 20:27:50,5,5,5,shield,shield,shield,shield,3,true,1,74242181881,108099,5,5,1,10,0,0,3,0,0,28,140,7,0,20.0,bonus_as10_gae1_no,107,700000,,,,,89,43,29,18,24,34,6,3,5,29,18,6,5,7,11,2,0,1,2,2,2,false,NORMAL,1,-1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69153,2026-04-13 20:27:51,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,74246181881,108098,5,5,1,10,0,0,0,0,0,28,140,7,0,20.0,bonus_as10_gae1_no,107,700000,,,,,90,43,29,18,24,34,6,3,5,30,18,6,5,7,11,2,0,1,7,7,3,false,BIG,5,4,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69154,2026-04-13 20:27:52,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,74246231881,108097,5,5,1,10,0,0,0,0,2,30,140,7,2,21.4,bonus_as10_gae1_no,107,700000,,,,,91,43,29,18,24,36,6,3,5,31,18,6,5,7,13,2,0,1,1,8,8,false,NORMAL,3,2,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69155,2026-04-13 20:27:53,1,1,4,coin,coin,steal,gold,1,false,50000,74246331881,108096,5,5,1,10,0,1,0,0,0,30,140,7,0,21.4,bonus_as10_gae1_no,107,700000,,,,,92,43,30,18,24,36,6,3,5,32,18,7,5,7,13,2,0,1,4,5,1,false,MIN,-8,-6,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69156,2026-04-13 20:27:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74246631881,108095,5,5,1,10,0,0,0,0,1,31,140,7,1,22.1,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""44\/350@m0""}",93,43,30,18,24,37,6,3,5,33,18,7,5,7,14,2,0,1,3,3,8,false,NORMAL,2,4,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69157,2026-04-13 20:27:56,3,1,4,attack,coin,steal,gold,1,false,25000,74246681881,108094,5,5,1,10,1,1,0,0,0,31,140,7,0,22.1,bonus_as10_gae1_no,107,700000,,,,,94,44,31,18,24,37,6,3,5,34,19,8,5,7,14,2,0,1,4,5,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69158,2026-04-13 20:27:57,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74246981881,108093,5,5,1,10,0,0,0,0,1,32,140,7,1,22.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""95\/140@m2""}",95,44,31,18,24,38,6,3,5,35,19,8,5,7,15,2,0,1,7,7,8,false,MAX,8,8,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69159,2026-04-13 20:27:58,3,6,2,attack,spins,goldSack,gold,1,false,100000,74247181881,108092,5,5,1,10,1,0,0,1,0,32,140,7,0,22.9,bonus_as10_gae1_no,107,700000,,,,,96,45,31,18,25,38,6,3,5,36,20,8,5,8,15,2,0,1,7,6,0,false,SMALL,-1,-1,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69160,2026-04-13 20:27:59,1,4,4,coin,steal,steal,gold,1,false,25000,74247231881,108091,5,5,1,10,0,2,0,0,0,32,140,7,0,22.9,bonus_as10_gae1_no,107,700000,,,,,97,45,33,18,25,38,6,3,5,37,20,10,5,8,15,2,0,1,4,4,1,false,MIN,-6,-4,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69161,2026-04-13 20:28:00,3,6,2,attack,spins,goldSack,gold,1,false,100000,74247431881,108090,5,5,1,10,1,0,0,1,0,32,140,7,0,22.9,bonus_as10_gae1_no,107,700000,,,,,98,46,33,18,26,38,6,3,5,38,21,10,5,9,15,2,0,1,3,6,0,false,NORMAL,1,2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69162,2026-04-13 20:28:01,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74247731881,108089,5,5,1,10,0,0,0,0,1,33,140,7,1,23.6,bonus_as10_gae1_no,107,700000,,,,,99,46,33,18,26,39,6,3,5,39,21,10,5,9,16,2,0,1,3,3,8,false,BIG,5,5,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69163,2026-04-13 20:28:02,3,3,3,attack,attack,attack,attack,2,true,0,74247731881,108088,5,5,1,10,3,0,0,0,0,33,140,7,0,23.6,bonus_as10_gae1_no,107,700000,,,,,100,49,33,18,26,39,7,3,5,40,24,10,5,9,16,3,0,1,0,0,0,false,SMALL,-2,-2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69164,2026-04-13 20:28:10,1,1,4,coin,coin,steal,gold,1,false,50000,74297831881,108087,5,5,1,10,0,1,0,0,0,33,140,7,0,23.6,bonus_as10_gae1_no,107,700000,,,,,101,49,34,18,26,39,7,3,5,41,24,11,5,9,16,3,0,1,4,1,1,false,MIN,-4,-2,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69165,2026-04-13 20:28:11,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74298131881,108086,5,5,1,10,0,0,0,0,1,34,140,7,1,24.3,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""94\/750@m2""}",102,49,34,18,26,40,7,3,5,42,24,11,5,9,17,3,0,1,3,3,8,false,NORMAL,2,4,-2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69166,2026-04-13 20:28:13,1,1,4,coin,coin,steal,gold,1,false,50000,74298231881,108085,5,5,1,10,0,1,0,0,0,34,140,7,0,24.3,bonus_as10_gae1_no,107,700000,,,,,103,49,35,18,26,40,7,3,5,43,24,12,5,9,17,3,0,1,4,1,5,false,NORMAL,2,2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69167,2026-04-13 20:28:13,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,74298531881,108084,5,5,1,10,0,0,0,0,1,35,140,7,1,25.0,bonus_as10_gae1_no,107,700000,,,,,104,49,35,18,26,41,7,3,5,44,24,12,5,9,18,3,0,1,3,3,8,false,NORMAL,3,4,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69168,2026-04-13 20:28:15,1,1,4,coin,coin,steal,gold,1,false,50000,74298631881,108083,5,5,1,10,0,1,0,0,0,35,140,7,0,25.0,bonus_as10_gae1_no,107,700000,,,,,105,49,36,18,26,41,7,3,5,45,24,13,5,9,18,3,0,1,4,5,1,false,MIN,-9,-6,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69169,2026-04-13 20:28:15,4,4,4,steal,steal,steal,steal,4,true,0,74298631881,108082,5,5,1,10,0,3,0,0,0,35,140,7,0,25.0,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""96\/140@m2""}",106,49,39,18,26,41,7,4,5,46,24,16,5,9,18,3,1,1,4,4,4,false,MIN,-7,-4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69170,2026-04-13 20:28:22,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,74377631881,108081,5,5,1,10,0,0,0,0,0,35,140,7,0,25.0,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""96\/750@m2""}",107,49,39,18,26,41,7,4,5,47,24,16,5,9,18,3,1,1,7,7,3,false,MAX,8,7,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69171,2026-04-13 20:28:23,5,5,5,shield,shield,shield,shield,3,true,1,74377631881,108081,5,5,1,10,0,0,3,0,0,35,140,7,0,25.0,bonus_as10_gae1_no,107,700000,,,,,108,49,39,21,26,41,7,4,6,48,24,16,8,9,18,3,1,2,2,2,2,false,NORMAL,0,-1,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
69172,2026-04-13 20:28:24,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,74377631881,108080,5,5,1,10,0,0,0,0,3,45,140,7,10,32.1,bonus_as10_gae1_no,107,700000,,,,,109,49,39,21,26,44,7,4,6,49,24,16,8,9,21,3,1,2,8,8,8,true,NORMAL,1,-1,2,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
