seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,mem_sym1,mem_sym2,mem_sym3,res_sym1,res_sym2,res_sym3,cm_balance,profile_name,slot_prob_seg
74415,2026-04-20 07:08:47,3,1,1,attack,coin,coin,gold,1,false,50000,25582279257154,6188,5,5,1,6,1,0,0,0,0,137616,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""17121\/48000@m22""}",5,6,3,0,0,1,1,1,0,53,29,23,7,11,17,4,2,2,1,1,0,false,BIG,3,0,3,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74416,2026-04-20 07:08:48,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25582281257154,6187,5,5,1,6,0,0,0,0,0,137616,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""17123\/48000@m22""}",6,6,3,0,0,1,1,1,0,54,29,23,7,11,17,4,2,2,7,3,3,false,MAX,5,2,3,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74417,2026-04-20 07:08:49,3,3,2,attack,attack,goldSack,gold,1,false,100000,25582281357154,6186,5,5,1,6,2,0,0,0,0,137616,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,7,8,3,0,0,1,1,1,0,55,31,23,7,11,17,4,2,2,7,0,0,false,NORMAL,1,-2,3,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74418,2026-04-20 07:08:49,3,6,2,attack,spins,goldSack,gold,1,false,100000,25582281457154,6185,5,5,1,6,1,0,0,1,0,137616,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,LongExtraDayReduced,"{""eb883353"":""24758\/40000@m18"",""slot_on_"":""17124\/48000@m22""}",8,9,3,0,1,1,1,1,0,56,32,23,7,12,17,4,2,2,3,6,0,false,MAX,5,1,4,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74419,2026-04-20 07:08:50,1,4,4,coin,steal,steal,gold,1,false,25000,25582281482154,6184,5,5,1,6,0,2,0,0,0,137616,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,9,9,5,0,1,1,1,1,0,57,32,25,7,12,17,4,2,2,4,4,1,false,SMALL,-2,-4,2,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74420,2026-04-20 07:08:51,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25582281632154,6183,5,5,1,6,0,0,0,0,1,137617,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,LongExtraDayReduced,"{""slot_on_"":""17126\/48000@m22"",""2bd8e5f9"":""10951\/11000@m34""}",10,9,5,0,1,2,1,1,0,58,32,25,7,12,18,4,2,2,3,7,8,false,MAX,7,5,2,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74421,2026-04-20 07:08:53,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25582281782154,6182,5,5,1,6,0,0,0,0,1,137618,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,11,9,5,0,1,3,1,1,0,59,32,25,7,12,19,4,2,2,3,3,8,false,BIG,2,2,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74422,2026-04-20 07:08:54,4,4,4,steal,steal,steal,steal,4,true,0,25582281782154,6181,5,5,1,6,0,3,0,0,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,12,9,8,0,1,3,1,2,0,60,32,28,7,12,19,4,3,2,4,4,4,false,BIG,2,-3,5,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74423,2026-04-20 07:15:55,3,6,2,attack,spins,goldSack,gold,1,false,100000,25582360318154,6180,5,5,1,6,1,0,0,1,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,13,10,8,0,2,3,1,2,0,61,33,28,7,13,19,4,3,2,7,6,0,false,MAX,4,-1,5,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74424,2026-04-20 07:15:56,1,1,4,coin,coin,steal,gold,1,false,50000,25582360368154,6179,5,5,1,6,0,1,0,0,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,14,10,9,0,2,3,1,2,0,62,33,29,7,13,19,4,3,2,4,1,1,false,SMALL,-1,-2,1,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74425,2026-04-20 07:15:57,3,1,1,attack,coin,coin,gold,1,false,50000,25582360418154,6178,5,5,1,6,1,0,0,0,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,15,11,9,0,2,3,1,2,0,63,34,29,7,13,19,4,3,2,1,5,0,false,NORMAL,1,0,1,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74426,2026-04-20 07:15:58,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25582362418154,6177,5,5,1,6,0,0,0,0,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""2bd8e5f9"":""10952\/11000@m34""}",16,11,9,0,2,3,1,2,0,64,34,29,7,13,19,4,3,2,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74427,2026-04-20 07:16:00,3,3,2,attack,attack,goldSack,gold,1,false,100000,25582362518154,6176,5,5,1,6,2,0,0,0,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""17127\/48000@m22""}",17,13,9,0,2,3,1,2,0,65,36,29,7,13,19,4,3,2,7,0,0,false,SMALL,-1,-2,1,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74428,2026-04-20 07:16:01,3,3,3,attack,attack,attack,attack,2,true,0,25582362518154,6175,5,5,1,6,3,0,0,0,0,137618,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""17128\/48000@m22""}",18,16,9,0,2,3,2,2,0,66,39,29,7,13,19,5,3,2,0,0,0,false,NORMAL,1,-2,3,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74429,2026-04-20 07:16:16,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25582388668154,6174,5,5,1,6,0,0,0,0,1,137619,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,,"{""eb883353"":""24760\/40000@m18"",""slot_on_"":""17129\/48000@m22""}",19,16,9,0,2,4,2,2,0,67,39,29,7,13,20,5,3,2,7,7,8,false,MAX,11,7,4,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74430,2026-04-20 07:16:17,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,25582388693154,6173,5,5,1,6,0,0,0,0,2,137621,200000,71,2,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,20,16,9,0,2,6,2,2,0,68,39,29,7,13,22,5,3,2,5,8,8,false,BIG,3,-1,4,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74431,2026-04-20 07:16:19,3,3,3,attack,attack,attack,attack,2,true,0,25582388693154,6172,5,5,1,6,3,0,0,0,0,137621,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,21,19,9,0,2,6,3,2,0,69,42,29,7,13,22,6,3,2,0,0,0,false,NORMAL,0,-2,2,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74432,2026-04-20 07:16:24,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25582414843154,6171,5,5,1,6,0,0,0,0,1,137622,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,22,19,9,0,2,7,3,2,0,70,42,29,7,13,23,6,3,2,3,7,8,false,MAX,6,5,1,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74433,2026-04-20 07:16:26,3,3,2,attack,attack,goldSack,gold,1,false,15000000,25582429843154,6021,5,5,150,6,2,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""2bd8e5f9"":""102\/12000@m35""}",23,21,9,0,2,7,3,2,0,71,44,29,7,13,23,6,3,2,3,0,0,false,BIG,2,0,2,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74434,2026-04-20 07:16:29,1,6,6,coin,spins,spins,gold,1,false,3750000,25582433593154,5871,5,5,150,6,0,0,0,2,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""17279\/48000@m22""}",24,21,9,0,4,7,3,2,0,72,44,29,7,15,23,6,3,2,6,6,1,false,SMALL,-1,-2,1,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74435,2026-04-20 07:16:30,2,2,2,goldSack,goldSack,goldSack,gold,1,true,300000000,25582733593154,5721,5,5,150,6,0,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""17429\/48000@m22""}",25,21,9,0,4,7,3,2,0,73,44,29,7,15,23,6,3,2,3,7,7,false,MAX,5,4,1,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74436,2026-04-20 07:16:31,1,5,5,coin,shield,shield,gold,1,false,3750000,25582737343154,5571,5,5,150,6,0,0,2,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""17579\/48000@m22""}",26,21,9,2,4,7,3,2,0,74,44,29,9,15,23,6,3,2,2,2,1,false,SMALL,-2,-3,1,V1,3,1,5,1,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74437,2026-04-20 07:16:32,3,1,5,attack,coin,shield,gold,1,false,3750000,25582741093154,5421,5,5,150,6,1,0,1,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,27,22,9,3,4,7,3,2,0,75,45,29,10,15,23,6,3,2,2,5,0,false,BIG,2,0,2,V1,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74438,2026-04-20 07:16:32,1,6,6,coin,spins,spins,gold,1,false,3750000,25582744843154,5271,5,5,150,6,0,0,0,2,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""eb883353"":""25060\/40000@m18"",""2bd8e5f9"":""252\/12000@m35""}",28,22,9,3,6,7,3,2,0,76,45,29,10,17,23,6,3,2,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74439,2026-04-20 07:16:34,2,2,2,goldSack,goldSack,goldSack,gold,1,true,300000000,25583044843154,5121,5,5,150,6,0,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,29,22,9,3,6,7,3,2,0,77,45,29,10,17,23,6,3,2,3,7,3,false,MAX,6,4,2,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74440,2026-04-20 07:16:34,1,1,1,coin,coin,coin,gold,1,true,37500000,25583082343154,4971,5,5,150,6,0,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,30,22,9,3,6,7,3,2,0,78,45,29,10,17,23,6,3,2,1,5,5,false,MAX,4,0,4,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74441,2026-04-20 07:16:54,3,6,2,attack,spins,goldSack,gold,1,false,15000000,25583097343154,4901,5,5,150,6,1,0,0,1,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,31,23,9,3,7,7,3,2,0,79,46,29,10,18,23,6,3,2,7,6,0,false,BIG,3,-1,4,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74442,2026-04-20 07:16:54,1,1,4,coin,coin,steal,gold,1,false,7500000,25583104843154,4751,5,5,150,6,0,1,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,32,23,10,3,7,7,3,2,0,80,46,30,10,18,23,6,3,2,4,1,5,false,BIG,3,0,3,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74443,2026-04-20 07:16:57,1,4,6,coin,steal,spins,gold,1,false,3750000,25583108593154,4601,5,5,150,6,0,1,0,1,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,33,23,11,3,8,7,3,2,0,81,46,31,10,19,23,6,3,2,6,4,1,false,SMALL,-2,-2,0,V1,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74444,2026-04-20 07:16:58,4,4,4,steal,steal,steal,steal,4,true,0,25583108593154,4451,5,5,150,6,0,3,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""eb883353"":""25360\/40000@m18"",""2bd8e5f9"":""402\/12000@m35""}",34,23,14,3,8,7,3,3,0,82,46,34,10,19,23,6,4,2,4,4,4,false,MIN,-3,-3,0,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74445,2026-04-20 07:17:10,1,4,6,coin,steal,spins,gold,1,false,3750000,25607324243154,4531,5,5,150,6,0,1,0,1,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,35,23,15,3,9,7,3,3,0,83,46,35,10,20,23,6,4,2,6,4,5,false,NORMAL,0,0,0,V1,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74446,2026-04-20 07:17:12,6,6,6,spins,spins,spins,spins,5,true,1500,25607324243154,5881,5,5,150,6,0,0,0,3,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,36,23,15,3,12,7,3,3,0,84,46,35,10,23,23,6,4,2,6,6,6,true,BIG,2,0,2,V1,3,1,5,6,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74447,2026-04-20 07:17:16,1,1,1,coin,coin,coin,gold,1,true,250000,25607324493154,5880,5,5,1,6,0,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,37,23,15,3,12,7,3,3,0,1,0,0,0,0,0,0,0,0,5,5,1,false,MIN,-3,-3,0,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74448,2026-04-20 07:17:17,3,3,3,attack,attack,attack,attack,2,true,0,25607324493154,5879,5,5,1,6,3,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,38,26,15,3,12,7,4,3,0,2,3,0,0,0,0,1,0,0,0,0,0,false,SMALL,-2,-2,0,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74449,2026-04-20 07:17:21,3,3,3,attack,attack,attack,attack,2,true,0,25607350493154,5878,5,5,1,6,3,0,0,0,0,137622,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,39,29,15,3,12,7,5,3,0,3,6,0,0,0,0,2,0,0,0,0,0,false,SMALL,-2,-2,0,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74450,2026-04-20 07:17:36,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25607376643154,5877,5,5,1,6,0,0,0,0,1,137623,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""17580\/48000@m22""}",40,29,15,3,12,8,5,3,0,4,6,0,0,0,1,2,0,0,3,3,8,false,MAX,5,2,3,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74451,2026-04-20 07:17:37,1,1,4,coin,coin,steal,gold,1,false,50000,25607376693154,5876,5,5,1,6,0,1,0,0,0,137623,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,41,29,16,3,12,8,5,3,0,5,6,1,0,0,1,2,0,0,4,5,1,false,SMALL,-1,-2,1,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74452,2026-04-20 07:17:38,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,25607376718154,5875,5,5,1,6,0,0,0,0,2,137625,200000,71,2,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""2bd8e5f9"":""403\/12000@m35""}",42,29,16,3,12,10,5,3,0,6,6,1,0,0,3,2,0,0,1,8,8,false,NORMAL,1,0,1,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74453,2026-04-20 07:17:40,1,1,4,coin,coin,steal,gold,1,false,50000,25607376768154,5874,5,5,1,6,0,1,0,0,0,137625,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,43,29,17,3,12,10,5,3,0,7,6,2,0,0,3,2,0,0,4,5,5,false,NORMAL,0,0,0,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74454,2026-04-20 07:17:41,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,25607376793154,5873,5,5,1,6,0,0,0,0,2,137627,200000,71,2,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""17581\/48000@m22""}",44,29,17,3,12,12,5,3,0,8,6,2,0,0,5,2,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74455,2026-04-20 07:17:43,3,1,4,attack,coin,steal,gold,1,false,25000,25607376818154,5872,5,5,1,6,1,1,0,0,0,137627,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,45,30,18,3,12,12,5,3,0,9,7,3,0,0,5,2,0,0,4,5,0,false,BIG,2,0,2,V1,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74456,2026-04-20 07:17:43,3,6,2,attack,spins,goldSack,gold,1,false,100000,25607376918154,5871,5,5,1,6,1,0,0,1,0,137627,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,46,31,18,3,13,12,5,3,0,10,8,3,0,1,5,2,0,0,7,6,0,false,NORMAL,1,-1,2,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74457,2026-04-20 07:17:44,3,6,2,attack,spins,goldSack,gold,1,false,100000,25607377018154,5870,5,5,1,6,1,0,0,1,0,137627,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""eb883353"":""25362\/40000@m18""}",47,32,18,3,14,12,5,3,0,11,9,3,0,2,5,2,0,0,7,6,0,false,NORMAL,1,-1,2,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74458,2026-04-20 07:17:45,5,5,5,shield,shield,shield,shield,3,true,1,25607377018154,5870,5,5,1,6,0,0,3,0,0,137627,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,48,32,18,6,14,12,5,3,1,12,9,3,3,2,5,2,0,1,2,2,2,false,NORMAL,1,-1,2,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74459,2026-04-20 07:17:46,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,25607377018154,5869,5,5,1,6,0,0,0,0,3,137637,200000,71,10,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""17582\/48000@m22""}",49,32,18,6,14,15,5,3,1,13,9,3,3,2,8,2,0,1,8,8,8,true,BIG,2,0,2,V1,3,1,5,30,30,30,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74460,2026-04-20 07:17:47,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25607377168154,5868,5,5,1,6,0,0,0,0,1,137638,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,1,0,0,0,0,1,0,0,0,14,9,3,3,2,9,2,0,1,7,3,8,false,MAX,4,3,1,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74461,2026-04-20 07:17:49,5,5,5,shield,shield,shield,shield,3,true,1,25607377168154,5868,5,5,1,6,0,0,3,0,0,137638,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""17584\/48000@m22""}",2,0,0,3,0,1,0,0,1,15,9,3,6,2,9,2,0,2,2,2,2,false,NORMAL,0,-1,1,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74462,2026-04-20 07:17:50,1,1,4,coin,coin,steal,gold,1,false,50000,25607377218154,5867,5,5,1,6,0,1,0,0,0,137638,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""2bd8e5f9"":""404\/12000@m35""}",3,0,1,3,0,1,0,0,1,16,9,4,6,2,9,2,0,2,4,1,1,false,MIN,-3,-2,-1,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74463,2026-04-20 07:17:51,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,25607377368154,5866,5,5,1,6,0,0,0,0,1,137639,200000,71,1,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,4,0,1,3,0,2,0,0,1,17,9,4,6,2,10,2,0,2,7,3,8,false,BIG,2,3,-1,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74464,2026-04-20 07:17:52,3,1,4,attack,coin,steal,gold,1,false,25000,25607377393154,5865,5,5,1,6,1,1,0,0,0,137639,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,5,1,2,3,0,2,0,0,1,18,10,5,6,2,10,2,0,2,4,1,0,false,SMALL,-2,0,-2,V1,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74465,2026-04-20 07:17:52,3,6,2,attack,spins,goldSack,gold,1,false,100000,25607377493154,5864,5,5,1,6,1,0,0,1,0,137639,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,6,2,2,3,1,2,0,0,1,19,11,5,6,3,10,2,0,2,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74466,2026-04-20 07:17:53,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,25607379493154,5863,5,5,1,6,0,0,0,0,0,137639,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,"{""2bd8e5f9"":""405\/12000@m35""}",7,2,2,3,1,2,0,0,1,20,11,5,6,3,10,2,0,2,3,3,3,false,BIG,2,2,0,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
74467,2026-04-20 07:17:54,3,6,2,attack,spins,goldSack,gold,1,false,100000,25607379593154,5862,5,5,1,6,1,0,0,1,0,137639,200000,71,0,68.8,bonus_ctng_gae1_no_village_over_90,107,700000,,,,,8,3,2,3,2,2,0,0,1,21,12,5,6,4,10,2,0,2,7,6,0,false,NORMAL,1,-1,2,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
