seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,full_strip1,full_strip2,full_strip3,repl_map1,repl_map2,repl_map3,cm_balance,profile_name,slot_prob_seg
70973,2026-04-15 03:15:31,3,6,2,attack,spins,goldSack,gold,1,false,40000000,1640757686657,96909,5,5,400,10,1,0,0,1,0,34821,45000,52,0,77.4,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""4048\/5500@m10""}",161,68,57,21,39,55,6,6,4,53,24,18,10,11,15,1,2,2,7,6,0,false,NORMAL,0,-1,1,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70974,2026-04-15 03:15:33,30,30,1,accumulation,accumulation,coin,gold,1,false,10000000,1640767686657,96509,5,5,400,10,0,0,0,0,2,35621,45000,52,800,79.2,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""3190\/8000@m12""}",162,68,57,21,39,57,6,6,4,54,24,18,10,11,17,1,2,2,5,8,8,false,NORMAL,2,0,2,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70975,2026-04-15 03:15:35,4,4,4,steal,steal,steal,steal,4,true,0,1640767686657,96109,5,5,400,10,0,3,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,163,68,60,21,39,57,6,7,4,55,24,21,10,11,17,1,3,2,4,4,4,false,SMALL,-2,-5,3,V2,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70976,2026-04-15 03:15:42,1,1,1,coin,coin,coin,gold,1,true,100000000,1685706886657,95709,5,5,400,10,0,0,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,164,68,60,21,39,57,6,7,4,56,24,21,10,11,17,1,3,2,1,1,5,false,BIG,4,1,3,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70977,2026-04-15 03:15:43,1,6,6,coin,spins,spins,gold,1,false,10000000,1685716886657,95309,5,5,400,10,0,0,0,2,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,165,68,60,21,41,57,6,7,4,57,24,21,10,13,17,1,3,2,6,6,1,false,SMALL,-2,-2,0,V2,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70978,2026-04-15 03:15:44,3,1,4,attack,coin,steal,gold,1,false,10000000,1685726886657,94909,5,5,400,10,1,1,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,166,69,61,21,41,57,6,7,4,58,25,22,10,13,17,1,3,2,4,1,0,false,NORMAL,0,0,0,V2,3,1,5,3,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70979,2026-04-15 03:15:45,1,4,4,coin,steal,steal,gold,1,false,10000000,1685736886657,94509,5,5,400,10,0,2,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,167,69,63,21,41,57,6,7,4,59,25,24,10,13,17,1,3,2,4,4,1,false,MIN,-3,-3,0,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70980,2026-04-15 03:15:47,2,2,2,goldSack,goldSack,goldSack,gold,1,true,800000000,1686536886657,94109,5,5,400,10,0,0,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,168,69,63,21,41,57,6,7,4,60,25,24,10,13,17,1,3,2,3,3,3,false,NORMAL,3,3,0,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70981,2026-04-15 03:15:48,5,5,5,shield,shield,shield,shield,3,true,400,1686536886657,94109,5,5,400,10,0,0,3,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""4448\/5500@m10""}",169,69,63,24,41,57,6,7,5,61,25,24,13,13,17,1,3,3,2,2,2,false,SMALL,-1,-1,0,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70982,2026-04-15 03:15:50,1,1,4,coin,coin,steal,gold,1,false,20000000,1686556886657,93709,5,5,400,10,0,1,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,170,69,64,24,41,57,6,7,5,62,25,25,13,13,17,1,3,3,4,5,1,false,MIN,-8,-8,0,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70983,2026-04-15 03:15:51,2,2,2,goldSack,goldSack,goldSack,gold,1,true,800000000,1687356886657,93309,5,5,400,10,0,0,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""3990\/8000@m12""}",171,69,64,24,41,57,6,7,5,63,25,25,13,13,17,1,3,3,3,3,3,false,NORMAL,2,3,-1,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70984,2026-04-15 03:15:52,1,1,4,coin,coin,steal,gold,1,false,20000000,1687376886657,92909,5,5,400,10,0,1,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,172,69,65,24,41,57,6,7,5,64,25,26,13,13,17,1,3,3,4,1,5,false,SMALL,-1,1,-2,V2,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70985,2026-04-15 03:15:54,1,1,1,coin,coin,coin,gold,1,true,100000000,1687476886657,92509,5,5,400,10,0,0,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,173,69,65,24,41,57,6,7,5,65,25,26,13,13,17,1,3,3,1,5,5,false,NORMAL,1,1,0,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70986,2026-04-15 03:15:55,3,6,2,attack,spins,goldSack,gold,1,false,40000000,1687516886657,92109,5,5,400,10,1,0,0,1,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,174,70,65,24,42,57,6,7,5,66,26,26,13,14,17,1,3,3,3,6,0,false,NORMAL,2,2,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70987,2026-04-15 03:15:57,1,1,1,coin,coin,coin,gold,1,true,100000000,1687616886657,91709,5,5,400,10,0,0,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""4848\/5500@m10""}",175,70,65,24,42,57,6,7,5,67,26,26,13,14,17,1,3,3,1,5,1,false,MIN,-9,-7,-2,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70988,2026-04-15 03:15:58,1,1,6,coin,coin,spins,gold,1,false,20000000,1687636886657,91309,5,5,400,10,0,0,0,1,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,176,70,65,24,43,57,6,7,5,68,26,26,13,15,17,1,3,3,6,1,5,false,NORMAL,0,2,-2,V2,3,1,5,1,1,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70989,2026-04-15 03:16:00,1,6,6,coin,spins,spins,gold,1,false,37500000,1687674386657,89809,5,5,1500,10,0,0,0,2,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""6990\/8000@m12""}",177,70,65,24,45,57,6,7,5,69,26,26,13,17,17,1,3,3,6,6,5,false,NORMAL,3,5,-2,V2,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70990,2026-04-15 03:16:01,1,4,6,coin,steal,spins,gold,1,false,37500000,1687711886657,88309,5,5,1500,10,0,1,0,1,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,178,70,66,24,46,57,6,7,5,70,26,27,13,18,17,1,3,3,6,4,5,false,BIG,7,7,0,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70991,2026-04-15 03:16:02,5,5,5,shield,shield,shield,shield,3,true,1500,1687711886657,88309,5,5,1500,10,0,0,3,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,179,70,66,27,46,57,6,7,6,71,26,27,16,18,17,1,3,4,2,2,2,false,SMALL,-1,-1,0,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70992,2026-04-15 03:16:06,3,1,1,attack,coin,coin,gold,1,false,20000000,1687731886657,87909,5,5,400,10,1,0,0,0,0,35621,45000,52,0,79.2,bonus_as10_gae1_no,107,700000,,,,,180,71,66,27,46,57,6,7,6,72,27,27,16,18,17,1,3,4,5,1,0,false,MIN,-3,-3,0,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70993,2026-04-15 03:16:08,30,30,2,accumulation,accumulation,goldSack,gold,1,false,40000000,1687771886657,87509,5,5,400,10,0,0,0,0,2,36421,45000,52,800,80.9,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""5248\/5500@m10""}",181,71,66,27,46,59,6,7,6,73,27,27,16,18,19,1,3,4,3,8,8,false,NORMAL,3,2,1,V2,3,1,5,30,30,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70994,2026-04-15 03:16:10,3,4,2,attack,steal,goldSack,gold,1,false,40000000,1687811886657,87109,5,5,400,10,1,1,0,0,0,36421,45000,52,0,80.9,bonus_as10_gae1_no,107,700000,,,,,182,72,67,27,46,59,6,7,6,74,28,28,16,18,19,1,3,4,3,4,0,false,BIG,4,4,0,V2,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70995,2026-04-15 03:16:16,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,1687811886657,86709,5,5,400,10,0,0,0,0,3,40421,45000,52,4000,89.8,bonus_as10_gae1_no,107,700000,,,,,183,72,67,27,46,62,6,7,6,75,28,28,16,18,22,1,3,4,8,8,8,true,NORMAL,1,1,0,V2,3,1,5,30,30,30,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70996,2026-04-15 03:16:28,1,4,6,coin,steal,spins,gold,1,false,25000,1687811911657,86708,5,5,1,10,0,1,0,1,0,40421,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,1,0,1,0,1,0,0,0,0,76,28,29,16,19,22,1,3,4,6,4,5,false,BIG,5,5,0,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70997,2026-04-15 03:16:28,1,4,4,coin,steal,steal,gold,1,false,25000,1687811936657,86707,5,5,1,10,0,2,0,0,0,40421,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,2,0,3,0,1,0,0,0,0,77,28,31,16,19,22,1,3,4,4,4,1,false,MIN,-7,-5,-2,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70998,2026-04-15 03:16:29,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,1687813936657,86706,5,5,1,10,0,0,0,0,0,40421,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""5249\/5500@m10""}",3,0,3,0,1,0,0,0,0,78,28,31,16,19,22,1,3,4,3,3,7,false,SMALL,-2,0,-2,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70999,2026-04-15 03:16:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687814086657,86705,5,5,1,10,0,0,0,0,1,40422,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,,4,0,3,0,1,1,0,0,0,79,28,31,16,19,23,1,3,4,3,7,8,false,BIG,5,7,-2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71000,2026-04-15 03:16:32,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,1687816086657,86704,5,5,1,10,0,0,0,0,0,40422,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,5,0,3,0,1,1,0,0,0,80,28,31,16,19,23,1,3,4,7,3,7,false,NORMAL,1,1,0,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71001,2026-04-15 03:16:32,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687816236657,86703,5,5,1,10,0,0,0,0,1,40423,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,,6,0,3,0,1,2,0,0,0,81,28,31,16,19,24,1,3,4,7,7,8,false,MAX,9,9,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71002,2026-04-15 03:16:34,1,1,1,coin,coin,coin,gold,1,true,250000,1687816486657,86702,5,5,1,10,0,0,0,0,0,40423,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,7,0,3,0,1,2,0,0,0,82,28,31,16,19,24,1,3,4,5,5,1,false,MIN,-11,-9,-2,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71003,2026-04-15 03:16:35,3,3,3,attack,attack,attack,attack,2,true,0,1687816486657,86701,5,5,1,10,3,0,0,0,0,40423,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,8,3,3,0,1,2,1,0,0,83,31,31,16,19,24,2,3,4,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71004,2026-04-15 03:16:39,1,1,1,coin,coin,coin,gold,1,true,250000,1687825316657,86700,5,5,1,10,0,0,0,0,0,40423,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""5250\/5500@m10""}",9,3,3,0,1,2,1,0,0,84,31,31,16,19,24,2,3,4,1,1,1,false,MIN,-5,-3,-2,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71005,2026-04-15 03:16:40,3,3,2,attack,attack,goldSack,gold,1,false,100000,1687825416657,86699,5,5,1,10,2,0,0,0,0,40423,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,10,5,3,0,1,2,1,0,0,85,33,31,16,19,24,2,3,4,7,0,0,false,MIN,-5,-2,-3,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71006,2026-04-15 03:16:41,5,5,5,shield,shield,shield,shield,3,true,1,1687825416657,86699,5,5,1,10,0,0,3,0,0,40423,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""6992\/8000@m12""}",11,5,3,3,1,2,1,0,1,86,33,31,19,19,24,2,3,5,2,2,2,false,MIN,-4,-1,-3,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71007,2026-04-15 03:16:43,1,4,6,coin,steal,spins,gold,1,false,25000,1687825441657,86698,5,5,1,10,0,1,0,1,0,40423,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,12,5,4,3,2,2,1,0,1,87,33,32,19,20,24,2,3,5,6,4,1,false,MIN,-8,-5,-3,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71008,2026-04-15 03:16:44,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687825591657,86697,5,5,1,10,0,0,0,0,1,40424,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""5251\/5500@m10""}",13,5,4,3,2,3,1,0,1,88,33,32,19,20,25,2,3,5,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71009,2026-04-15 03:16:45,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687825741657,86696,5,5,1,10,0,0,0,0,1,40425,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,,14,5,4,3,2,4,1,0,1,89,33,32,19,20,26,2,3,5,3,7,8,false,NORMAL,3,6,-3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71010,2026-04-15 03:16:47,3,1,1,attack,coin,coin,gold,1,false,50000,1687825791657,86695,5,5,1,10,1,0,0,0,0,40425,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,15,6,4,3,2,4,1,0,1,90,34,32,19,20,26,2,3,5,5,1,0,false,MIN,-3,-1,-2,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71011,2026-04-15 03:16:47,3,1,1,attack,coin,coin,gold,1,false,50000,1687825841657,86694,5,5,1,10,1,0,0,0,0,40425,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,16,7,4,3,2,4,1,0,1,91,35,32,19,20,26,2,3,5,1,5,0,false,SMALL,-1,-1,0,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71012,2026-04-15 03:16:49,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,1687827841657,86693,5,5,1,10,0,0,0,0,0,40425,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,17,7,4,3,2,4,1,0,1,92,35,32,19,20,26,2,3,5,3,3,3,false,NORMAL,3,3,0,V2,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71013,2026-04-15 03:16:50,3,4,2,attack,steal,goldSack,gold,1,false,100000,1687827941657,86692,5,5,1,10,1,1,0,0,0,40425,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""6994\/8000@m12""}",18,8,5,3,2,4,1,0,1,93,36,33,19,20,26,2,3,5,3,4,0,false,NORMAL,3,4,-1,V2,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71014,2026-04-15 03:16:51,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687828091657,86691,5,5,1,10,0,0,0,0,1,40426,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,,19,8,5,3,2,5,1,0,1,94,36,33,19,20,27,2,3,5,7,3,8,false,BIG,7,7,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71015,2026-04-15 03:16:52,1,4,4,coin,steal,steal,gold,1,false,25000,1687828116657,86690,5,5,1,10,0,2,0,0,0,40426,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,20,8,7,3,2,5,1,0,1,95,36,35,19,20,27,2,3,5,4,4,1,false,MIN,-6,-4,-2,V2,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71016,2026-04-15 03:16:53,3,1,1,attack,coin,coin,gold,1,false,50000,1687828166657,86689,5,5,1,10,1,0,0,0,0,40426,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,21,9,7,3,2,5,1,0,1,96,37,35,19,20,27,2,3,5,5,1,0,false,MIN,-3,-1,-2,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71017,2026-04-15 03:16:54,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687828316657,86688,5,5,1,10,0,0,0,0,1,40427,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,,22,9,7,3,2,6,1,0,1,97,37,35,19,20,28,2,3,5,7,7,8,false,BIG,6,8,-2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71018,2026-04-15 03:16:56,1,4,6,coin,steal,spins,gold,1,false,25000,1687828341657,86687,5,5,1,10,0,1,0,1,0,40427,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,23,9,8,3,3,6,1,0,1,98,37,36,19,21,28,2,3,5,6,4,5,false,BIG,5,5,0,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71019,2026-04-15 03:16:57,3,1,1,attack,coin,coin,gold,1,false,50000,1687828391657,86686,5,5,1,10,1,0,0,0,0,40427,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,24,10,8,3,3,6,1,0,1,99,38,36,19,21,28,2,3,5,5,1,0,false,SMALL,-1,-1,0,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71020,2026-04-15 03:16:58,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687828541657,86685,5,5,1,10,0,0,0,0,1,40428,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""5252\/5500@m10""}",25,10,8,3,3,7,1,0,1,100,38,36,19,21,29,2,3,5,3,3,8,false,BIG,4,4,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71021,2026-04-15 03:17:00,1,1,1,coin,coin,coin,gold,1,true,250000,1687828791657,86684,5,5,1,10,0,0,0,0,0,40428,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,26,10,8,3,3,7,1,0,1,101,38,36,19,21,29,2,3,5,1,1,5,false,NORMAL,2,2,0,V2,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71022,2026-04-15 03:17:01,3,3,2,attack,attack,goldSack,gold,1,false,100000,1687828891657,86683,5,5,1,10,2,0,0,0,0,40428,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,27,12,8,3,3,7,1,0,1,102,40,36,19,21,29,2,3,5,3,0,0,false,NORMAL,2,1,1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71023,2026-04-15 03:17:02,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,1687829041657,86682,5,5,1,10,0,0,0,0,1,40429,45000,52,1,89.8,bonus_as10_gae1_no,107,700000,,,,"{""820004c2"":""6996\/8000@m12""}",28,12,8,3,3,8,1,0,1,103,40,36,19,21,30,2,3,5,3,3,8,false,BIG,5,5,0,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71024,2026-04-15 03:17:05,3,6,2,attack,spins,goldSack,gold,1,false,100000,1687829141657,86681,5,5,1,10,1,0,0,1,0,40429,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,29,13,8,3,4,8,1,0,1,104,41,36,19,22,30,2,3,5,7,6,0,false,SMALL,-2,-2,0,V2,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71025,2026-04-15 03:17:06,3,1,1,attack,coin,coin,gold,1,false,50000,1687829191657,86680,5,5,1,10,1,0,0,0,0,40429,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,30,14,8,3,4,8,1,0,1,105,42,36,19,22,30,2,3,5,1,1,0,false,NORMAL,2,1,1,V2,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71026,2026-04-15 03:17:07,3,3,2,attack,attack,goldSack,gold,1,false,100000,1687829291657,86679,5,5,1,10,2,0,0,0,0,40429,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,31,16,8,3,4,8,1,0,1,106,44,36,19,22,30,2,3,5,7,0,0,false,NORMAL,0,-1,1,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71027,2026-04-15 03:17:11,5,5,5,shield,shield,shield,shield,3,true,1,1687829291657,86679,5,5,1,10,0,0,3,0,0,40429,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,32,16,8,6,4,8,1,0,2,107,44,36,22,22,30,2,3,6,2,2,2,false,NORMAL,0,-1,1,V2,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71028,2026-04-15 03:17:14,1,4,6,coin,steal,spins,gold,1,false,25000,1687829316657,86678,5,5,1,10,0,1,0,1,0,40429,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,33,16,9,6,5,8,1,0,2,108,44,37,22,23,30,2,3,6,6,4,5,false,NORMAL,3,2,1,V2,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
71029,2026-04-15 03:17:15,1,5,5,coin,shield,shield,gold,1,false,25000,1687829341657,86677,5,5,1,10,0,0,2,0,0,40429,45000,52,0,89.8,bonus_as10_gae1_no,107,700000,,,,,34,16,9,8,5,8,1,0,2,109,44,37,24,23,30,2,3,6,2,2,5,false,NORMAL,3,2,1,V2,3,1,5,1,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
