seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,mem_sym1,mem_sym2,mem_sym3,res_sym1,res_sym2,res_sym3,cm_balance,profile_name,slot_prob_seg
75013,2026-04-20 19:34:12,3,1,1,attack,coin,coin,gold,1,false,50000,26763143239194,38979,5,5,1,8,1,0,0,0,0,3011,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,70,32,22,13,22,20,3,2,3,4,1,0,0,0,3,0,0,0,1,1,0,false,BIG,2,0,2,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75014,2026-04-20 19:34:12,3,4,2,attack,steal,goldSack,gold,1,false,100000,26763143439194,38978,5,5,1,8,1,1,0,0,0,3011,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,71,33,23,13,22,20,3,2,3,5,2,1,0,0,3,0,0,0,3,4,0,false,BIG,3,2,1,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75015,2026-04-20 19:34:13,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26763143739194,38977,5,5,1,8,0,0,0,0,1,3012,10000,37,1,30.1,bonus_as10_gae1_no,107,700000,,,,,72,33,23,13,22,21,3,2,3,6,2,1,0,0,4,0,0,0,7,7,8,false,MAX,9,7,2,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75016,2026-04-20 19:34:14,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,26763147739194,38976,5,5,1,8,0,0,0,0,0,3012,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,73,33,23,13,22,21,3,2,3,7,2,1,0,0,4,0,0,0,7,3,3,false,BIG,3,2,1,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75017,2026-04-20 19:34:15,1,4,6,coin,steal,spins,gold,1,false,25000,26763147789194,38975,5,5,1,8,0,1,0,1,0,3012,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,74,33,24,13,23,21,3,2,3,8,2,2,0,1,4,0,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75018,2026-04-20 19:34:16,1,6,6,coin,spins,spins,gold,1,false,25000,26763147839194,38974,5,5,1,8,0,0,0,2,0,3012,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,75,33,24,13,25,21,3,2,3,9,2,2,0,3,4,0,0,0,6,6,1,false,SMALL,-2,-2,0,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75019,2026-04-20 19:34:17,3,3,3,attack,attack,attack,attack,2,true,0,26763147839194,38973,5,5,1,8,3,0,0,0,0,3012,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,76,36,24,13,25,21,4,2,3,10,5,2,0,3,4,1,0,0,0,0,0,false,SMALL,-2,-2,0,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75020,2026-04-20 19:34:22,3,3,2,attack,attack,goldSack,gold,1,false,100000,26763165239194,38972,5,5,1,8,2,0,0,0,0,3012,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,77,38,24,13,25,21,4,2,3,11,7,2,0,3,4,1,0,0,3,0,0,false,NORMAL,0,0,0,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75021,2026-04-20 19:34:22,3,4,2,attack,steal,goldSack,gold,1,false,100000,26763165439194,38971,5,5,1,8,1,1,0,0,0,3012,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,78,39,25,13,25,21,4,2,3,12,8,3,0,3,4,1,0,0,7,4,0,false,NORMAL,1,-1,2,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75022,2026-04-20 19:34:23,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,26763165489194,38970,5,5,1,8,0,0,0,0,2,3014,10000,37,2,30.1,bonus_as10_gae1_no,107,700000,,,,,79,39,25,13,25,23,4,2,3,13,8,3,0,3,6,1,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75023,2026-04-20 19:34:24,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,26763169489194,38969,5,5,1,8,0,0,0,0,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,80,39,25,13,25,23,4,2,3,14,8,3,0,3,6,1,0,0,3,3,3,false,MAX,4,2,2,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75024,2026-04-20 19:34:25,3,1,1,attack,coin,coin,gold,1,false,50000,26763169589194,38968,5,5,1,8,1,0,0,0,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,81,40,25,13,25,23,4,2,3,15,9,3,0,3,6,1,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75025,2026-04-20 19:34:26,5,5,5,shield,shield,shield,shield,3,true,1,26763169589194,38968,5,5,1,8,0,0,3,0,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,82,40,25,16,25,23,4,2,4,16,9,3,3,3,6,1,0,1,2,2,2,false,NORMAL,1,-1,2,V1,3,1,5,5,5,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75026,2026-04-20 19:34:27,2,2,2,goldSack,goldSack,goldSack,gold,1,true,2000000,26763173589194,38967,5,5,1,8,0,0,0,0,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,83,40,25,16,25,23,4,2,4,17,9,3,3,3,6,1,0,1,3,3,3,false,MAX,4,2,2,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75027,2026-04-20 19:34:28,1,6,6,coin,spins,spins,gold,1,false,25000,26763173639194,38966,5,5,1,8,0,0,0,2,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,84,40,25,16,27,23,4,2,4,18,9,3,3,5,6,1,0,1,6,6,1,false,MIN,-3,-2,-1,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75028,2026-04-20 19:34:29,3,6,2,attack,spins,goldSack,gold,1,false,100000,26763173839194,38965,5,5,1,8,1,0,0,1,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,85,41,25,16,28,23,4,2,4,19,10,3,3,6,6,1,0,1,3,6,0,false,NORMAL,0,1,-1,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75029,2026-04-20 19:34:30,1,4,6,coin,steal,spins,gold,1,false,25000,26763173889194,38964,5,5,1,8,0,1,0,1,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,86,41,26,16,29,23,4,2,4,20,10,4,3,7,6,1,0,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75030,2026-04-20 19:34:31,4,4,4,steal,steal,steal,steal,4,true,0,26763173889194,38963,5,5,1,8,0,3,0,0,0,3014,10000,37,0,30.1,bonus_as10_gae1_no,107,700000,,,,,87,41,29,16,29,23,4,3,4,21,10,7,3,7,6,1,1,1,4,4,4,false,MIN,-4,-3,-1,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75031,2026-04-20 19:34:38,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26763374189194,38962,5,5,1,8,0,0,0,0,1,3015,10000,37,1,30.1,bonus_as10_gae1_no,107,700000,,,,,88,41,29,16,29,24,4,3,4,22,10,7,3,7,7,1,1,1,3,3,8,false,BIG,3,2,1,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75032,2026-04-20 19:34:39,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26763374489194,38961,5,5,1,8,0,0,0,0,1,3016,10000,37,1,30.2,bonus_as10_gae1_no,107,700000,,,,,89,41,29,16,29,25,4,3,4,23,10,7,3,7,8,1,1,1,3,3,8,false,MAX,4,2,2,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75033,2026-04-20 19:34:40,3,3,2,attack,attack,goldSack,gold,1,false,100000,26763374689194,38960,5,5,1,8,2,0,0,0,0,3016,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,90,43,29,16,29,25,4,3,4,24,12,7,3,7,8,1,1,1,3,0,0,false,BIG,3,0,3,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75034,2026-04-20 19:34:41,3,3,2,attack,attack,goldSack,gold,1,false,100000,26763374889194,38959,5,5,1,8,2,0,0,0,0,3016,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,91,45,29,16,29,25,4,3,4,25,14,7,3,7,8,1,1,1,3,0,0,false,BIG,2,0,2,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75035,2026-04-20 19:34:41,3,3,3,attack,attack,attack,attack,2,true,0,26763374889194,38958,5,5,1,8,3,0,0,0,0,3016,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,92,48,29,16,29,25,5,3,4,26,17,7,3,7,8,2,1,1,0,0,0,false,NORMAL,0,-2,2,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75036,2026-04-20 19:34:45,5,2,2,shield,goldSack,goldSack,gold,1,false,150000,26763392389194,38957,5,5,1,8,0,0,1,0,0,3016,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,93,48,29,17,29,25,5,3,4,27,17,7,4,7,8,2,1,1,7,3,2,false,BIG,3,2,1,V1,3,1,5,5,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75037,2026-04-20 19:34:46,1,6,6,coin,spins,spins,gold,1,false,25000,26763392439194,38956,5,5,1,8,0,0,0,2,0,3016,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,94,48,29,17,31,25,5,3,4,28,17,7,4,9,8,2,1,1,6,6,1,false,SMALL,-2,-2,0,V1,3,1,5,1,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75038,2026-04-20 19:34:47,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26763392739194,38955,5,5,1,8,0,0,0,0,1,3017,10000,37,1,30.2,bonus_as10_gae1_no,107,700000,,,,,95,48,29,17,31,26,5,3,4,29,17,7,4,9,9,2,1,1,7,3,8,false,BIG,3,3,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75039,2026-04-20 19:34:48,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26763393039194,38954,5,5,1,8,0,0,0,0,1,3018,10000,37,1,30.2,bonus_as10_gae1_no,107,700000,,,,,96,48,29,17,31,27,5,3,4,30,17,7,4,9,10,2,1,1,3,3,8,false,BIG,2,2,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75040,2026-04-20 19:34:49,3,6,2,attack,spins,goldSack,gold,1,false,100000,26763393239194,38953,5,5,1,8,1,0,0,1,0,3018,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,97,49,29,17,32,27,5,3,4,31,18,7,4,10,10,2,1,1,7,6,0,false,NORMAL,1,-1,2,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75041,2026-04-20 19:34:50,4,4,4,steal,steal,steal,steal,4,true,0,26763393239194,38952,5,5,1,8,0,3,0,0,0,3018,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,98,49,32,17,32,27,5,4,4,32,18,10,4,10,10,2,2,1,4,4,4,false,SMALL,-1,-3,2,V1,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75042,2026-04-20 19:34:57,3,4,2,attack,steal,goldSack,gold,1,false,100000,26764193439194,38951,5,5,1,8,1,1,0,0,0,3018,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,99,50,33,17,32,27,5,4,4,33,19,11,4,10,10,2,2,1,3,4,0,false,MAX,4,2,2,V1,3,1,5,3,4,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75043,2026-04-20 19:34:59,2,2,2,goldSack,goldSack,goldSack,gold,1,true,100000000,26764393439194,38901,5,5,50,8,0,0,0,0,0,3018,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,100,50,33,17,32,27,5,4,4,34,19,11,4,10,10,2,2,1,3,3,3,false,MAX,4,2,2,V1,3,1,5,2,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75044,2026-04-20 19:35:00,1,1,1,coin,coin,coin,gold,1,true,12500000,26764418439194,38851,5,5,50,8,0,0,0,0,0,3018,10000,37,0,30.2,bonus_as10_gae1_no,107,700000,,,,,101,50,33,17,32,27,5,4,4,35,19,11,4,10,10,2,2,1,5,5,5,false,BIG,2,-1,3,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75045,2026-04-20 19:35:00,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,26764433439194,38801,5,5,50,8,0,0,0,0,1,3068,10000,37,50,30.7,bonus_as10_gae1_no,107,700000,,,,,102,50,33,17,32,28,5,4,4,36,19,11,4,10,11,2,2,1,3,7,8,false,MAX,8,5,3,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75046,2026-04-20 19:35:01,3,3,2,attack,attack,goldSack,gold,1,false,5000000,26764443439194,38751,5,5,50,8,2,0,0,0,0,3068,10000,37,0,30.7,bonus_as10_gae1_no,107,700000,,,,,103,52,33,17,32,28,5,4,4,37,21,11,4,10,11,2,2,1,7,0,0,false,NORMAL,1,-2,3,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75047,2026-04-20 19:35:02,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,26764458439194,38701,5,5,50,8,0,0,0,0,1,3118,10000,37,50,31.2,bonus_as10_gae1_no,107,700000,,,,,104,52,33,17,32,29,5,4,4,38,21,11,4,10,12,2,2,1,7,3,8,false,MAX,7,3,4,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75048,2026-04-20 19:35:03,1,1,1,coin,coin,coin,gold,1,true,12500000,26764483439194,38651,5,5,50,8,0,0,0,0,0,3118,10000,37,0,31.2,bonus_as10_gae1_no,107,700000,,,,,105,52,33,17,32,29,5,4,4,39,21,11,4,10,12,2,2,1,5,5,1,false,SMALL,-2,-3,1,V1,3,1,5,1,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75049,2026-04-20 19:35:04,3,1,1,attack,coin,coin,gold,1,false,2500000,26764488439194,38601,5,5,50,8,1,0,0,0,0,3118,10000,37,0,31.2,bonus_as10_gae1_no,107,700000,,,,,106,53,33,17,32,29,5,4,4,40,22,11,4,10,12,2,2,1,1,1,0,false,NORMAL,1,0,1,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75050,2026-04-20 19:35:04,1,1,4,coin,coin,steal,gold,1,false,2500000,26764493439194,38551,5,5,50,8,0,1,0,0,0,3118,10000,37,0,31.2,bonus_as10_gae1_no,107,700000,,,,,107,53,34,17,32,29,5,4,4,41,22,12,4,10,12,2,2,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75051,2026-04-20 19:35:05,30,30,1,accumulation,accumulation,coin,gold,1,false,1250000,26764495939194,38501,5,5,50,8,0,0,0,0,2,3218,10000,37,100,32.2,bonus_as10_gae1_no,107,700000,,,,,108,53,34,17,32,31,5,4,4,42,22,12,4,10,14,2,2,1,5,8,8,false,NORMAL,0,-1,1,V1,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75052,2026-04-20 19:35:07,3,3,3,attack,attack,attack,attack,2,true,0,26764495939194,38301,5,5,200,8,3,0,0,0,0,3218,10000,37,0,32.2,bonus_as10_gae1_no,107,700000,,,,,109,56,34,17,32,31,6,4,4,43,25,12,4,10,14,3,2,1,0,0,0,false,NORMAL,1,-2,3,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75053,2026-04-20 19:35:11,1,4,4,coin,steal,steal,gold,1,false,5000000,26775005939194,38101,5,5,200,8,0,2,0,0,0,3218,10000,37,0,32.2,bonus_as10_gae1_no,107,700000,,,,,110,56,36,17,32,31,6,4,4,44,25,14,4,10,14,3,2,1,4,4,1,false,MIN,-4,-4,0,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75054,2026-04-20 19:35:12,1,4,4,coin,steal,steal,gold,1,false,5000000,26775015939194,37901,5,5,200,8,0,2,0,0,0,3218,10000,37,0,32.2,bonus_as10_gae1_no,107,700000,,,,,111,56,38,17,32,31,6,4,4,45,25,16,4,10,14,3,2,1,4,4,5,false,SMALL,-2,-2,0,V1,3,1,5,1,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75055,2026-04-20 19:35:13,3,4,2,attack,steal,goldSack,gold,1,false,20000000,26775055939194,37701,5,5,200,8,1,1,0,0,0,3218,10000,37,0,32.2,bonus_as10_gae1_no,107,700000,,,,,112,57,39,17,32,31,6,4,4,46,26,17,4,10,14,3,2,1,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75056,2026-04-20 19:35:14,1,1,4,coin,coin,steal,gold,1,false,10000000,26775075939194,37501,5,5,200,8,0,1,0,0,0,3218,10000,37,0,32.2,bonus_as10_gae1_no,107,700000,,,,,113,57,40,17,32,31,6,4,4,47,26,18,4,10,14,3,2,1,4,1,5,false,NORMAL,0,0,0,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75057,2026-04-20 19:35:15,3,3,2,attack,attack,goldSack,gold,1,false,20000000,26775115939194,37301,5,5,200,8,2,0,0,0,0,3218,10000,37,0,32.2,bonus_as10_gae1_no,107,700000,,,,,114,59,40,17,32,31,6,4,4,48,28,18,4,10,14,3,2,1,7,0,0,false,NORMAL,0,-2,2,V1,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75058,2026-04-20 19:35:16,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,26775115939194,37101,5,5,200,8,0,0,0,0,3,5218,10000,37,2000,52.2,bonus_as10_gae1_no,107,700000,,,,,115,59,40,17,32,34,6,4,4,49,28,18,4,10,17,3,2,1,8,8,8,true,BIG,2,0,2,V1,3,1,5,30,30,30,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75059,2026-04-20 19:35:20,3,1,1,attack,coin,coin,gold,1,false,50000,26775116039194,37100,5,5,1,8,1,0,0,0,0,5218,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,1,1,0,0,0,0,0,0,0,50,29,18,4,10,17,3,2,1,5,1,0,false,NORMAL,1,-1,2,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75060,2026-04-20 19:35:20,6,6,6,spins,spins,spins,spins,5,true,10,26775116039194,37109,5,5,1,8,0,0,0,3,0,5218,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,2,1,0,0,3,0,0,0,0,51,29,18,4,13,17,3,2,1,6,6,6,true,BIG,3,0,3,V1,3,1,5,6,6,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75061,2026-04-20 19:35:22,3,1,1,attack,coin,coin,gold,1,false,50000,26775116139194,37108,5,5,1,8,1,0,0,0,0,5218,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,3,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,false,BIG,2,-1,3,V1,3,1,5,3,1,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75062,2026-04-20 19:35:22,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,26775116189194,37107,5,5,1,8,0,0,0,0,2,5220,10000,37,2,52.2,bonus_as10_gae1_no,107,700000,,,,,4,2,0,0,3,2,0,0,0,2,1,0,0,0,2,0,0,0,-1,-1,-1,false,,0,0,0,,-1,-1,-1,-1,-1,-1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75063,2026-04-20 19:35:23,3,3,3,attack,attack,attack,attack,2,true,0,26775116189194,37106,5,5,1,8,3,0,0,0,0,5220,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,5,5,0,0,3,2,1,0,0,3,4,0,0,0,2,1,0,0,0,0,0,false,NORMAL,0,-2,2,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75064,2026-04-20 19:35:27,3,6,2,attack,spins,goldSack,gold,1,false,100000,26775166389194,37105,5,5,1,8,1,0,0,1,0,5220,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,6,6,0,0,4,2,1,0,0,4,5,0,0,1,2,1,0,0,3,6,0,false,BIG,3,1,2,V1,3,1,5,3,6,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75065,2026-04-20 19:35:28,1,4,6,coin,steal,spins,gold,1,false,25000,26775166439194,37104,5,5,1,8,0,1,0,1,0,5220,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,7,6,1,0,5,2,1,0,0,5,5,1,0,2,2,1,0,0,6,4,1,false,SMALL,-2,-2,0,V1,3,1,5,1,4,6,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75066,2026-04-20 19:35:29,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26775166739194,37103,5,5,1,8,0,0,0,0,1,5221,10000,37,1,52.2,bonus_as10_gae1_no,107,700000,,,,,8,6,1,0,5,3,1,0,0,6,5,1,0,2,3,1,0,0,7,3,8,false,BIG,3,3,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75067,2026-04-20 19:35:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,26775167039194,37102,5,5,1,8,0,0,0,0,1,5222,10000,37,1,52.2,bonus_as10_gae1_no,107,700000,,,,,9,6,1,0,5,4,1,0,0,7,5,1,0,2,4,1,0,0,7,3,8,false,BIG,3,3,0,V1,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75068,2026-04-20 19:35:31,1,1,4,coin,coin,steal,gold,1,false,50000,26775167139194,37101,5,5,1,8,0,1,0,0,0,5222,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,10,6,2,0,5,4,1,0,0,8,5,2,0,2,4,1,0,0,4,1,5,false,NORMAL,1,0,1,V1,3,1,5,1,1,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75069,2026-04-20 19:35:32,3,3,3,attack,attack,attack,attack,2,true,0,26775167139194,37100,5,5,1,8,3,0,0,0,0,5222,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,11,9,2,0,5,4,2,0,0,9,8,2,0,2,4,2,0,0,0,0,0,false,SMALL,-1,-2,1,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
75070,2026-04-20 19:35:36,3,3,3,attack,attack,attack,attack,2,true,0,26775184339194,37099,5,5,1,8,3,0,0,0,0,5222,10000,37,0,52.2,bonus_as10_gae1_no,107,700000,,,,,12,12,2,0,5,4,3,0,0,10,11,2,0,2,4,3,0,0,0,0,0,false,SMALL,-1,-2,1,V1,3,1,5,3,3,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
