cycle_id,account,session_id,cycle_start_seq,cycle_end_seq,cycle_end_symbol,seq,t,spins_to_vt,prev_vt_type,cum_any_triples,cum_acc_triples,cum_spn_triples,cum_atk_triples,cum_shd_triples,cum_stl_triples,cum_coin_triple,cum_gs_triple,last_any_triple_gap,last_real_triple_gap,last_acc_triple_gap,last_spn_triple_gap,last_atk_triple_gap,last_shd_triple_gap,last_stl_triple_gap,last_coin_triple_gap,last_gs_triple_gap,cooldown_age,density_any_last5,density_any_last10,cooldown_last5,cooldown_last10,reel_dup_last,reel_dup_streak,cur_cat_id,cat_lag1,cat_lag2,cat_lag3,y_any_next3,y_acc_next3,y_spn_next3,y_any_next5,y_acc_next5,y_spn_next5,y_any_next10,y_acc_next10,y_spn_next10,acc_gap_lag1,acc_gap_lag2,acc_gap_lag3,acc_gap_lag4,spn_gap_lag1,spn_gap_lag2,spn_gap_lag3,spn_gap_lag4,vt_gap_lag1,vt_gap_lag2,vt_gap_lag3,vt_gap_lag4,acc_gap_mean3,acc_gap_std3,spn_gap_mean3,spn_gap_std3,vt_gap_mean3,vt_gap_std3,pvt_ACC,pvt_SPN
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64227,155,21,SPN,43,0,0,15,5,3,11,9,4.0,4.0,,,4.0,43.0,48.0,15.0,31.0,4.0,1,1,1,1,0,0,12,13,7,11,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64228,156,20,SPN,43,0,0,15,5,3,11,9,5.0,5.0,,,5.0,44.0,49.0,16.0,32.0,5.0,1,1,1,1,0,0,5,12,13,7,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64229,157,19,SPN,44,0,0,15,5,3,12,9,1.0,1.0,,,6.0,45.0,50.0,1.0,33.0,6.0,1,2,0,1,0,0,13,5,12,13,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64230,158,18,SPN,44,0,0,15,5,3,12,9,2.0,2.0,,,7.0,46.0,51.0,2.0,34.0,7.0,1,2,0,1,0,0,14,13,5,12,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64231,159,17,SPN,44,0,0,15,5,3,12,9,3.0,3.0,,,8.0,47.0,52.0,3.0,35.0,8.0,1,2,0,1,0,0,2,14,13,5,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64232,160,16,SPN,45,0,0,16,5,3,12,9,1.0,1.0,,,1.0,48.0,53.0,4.0,36.0,1.0,2,3,1,2,0,0,8,2,14,13,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64233,161,15,SPN,45,0,0,16,5,3,12,9,2.0,2.0,,,2.0,49.0,54.0,5.0,37.0,2.0,2,3,1,2,0,0,6,8,2,14,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64234,162,14,SPN,46,0,0,16,5,3,12,10,1.0,1.0,,,3.0,50.0,55.0,6.0,1.0,3.0,2,3,1,1,0,0,12,6,8,2,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64235,163,13,SPN,46,0,0,16,5,3,12,10,2.0,2.0,,,4.0,51.0,56.0,7.0,2.0,4.0,2,3,1,1,0,0,7,12,6,8,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64236,164,12,SPN,46,0,0,16,5,3,12,10,3.0,3.0,,,5.0,52.0,57.0,8.0,3.0,5.0,2,3,1,1,0,0,14,7,12,6,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64237,165,11,SPN,46,0,0,16,5,3,12,10,4.0,4.0,,,6.0,53.0,58.0,9.0,4.0,6.0,1,3,0,1,0,0,9,14,7,12,0,0,0,0,0,0,0,0,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64238,166,10,SPN,46,0,0,16,5,3,12,10,5.0,5.0,,,7.0,54.0,59.0,10.0,5.0,7.0,1,3,0,1,0,0,2,9,14,7,0,0,0,0,0,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64239,167,9,SPN,47,0,0,17,5,3,12,10,1.0,1.0,,,1.0,55.0,60.0,11.0,6.0,1.0,1,3,1,2,0,0,13,2,9,14,0,0,0,0,0,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64240,168,8,SPN,47,0,0,17,5,3,12,10,2.0,2.0,,,2.0,56.0,61.0,12.0,7.0,2.0,1,3,1,2,0,0,6,13,2,9,0,0,0,0,0,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64241,169,7,SPN,48,0,0,17,5,3,12,11,1.0,1.0,,,3.0,57.0,62.0,13.0,1.0,3.0,2,4,1,2,0,0,13,6,13,2,0,0,0,0,0,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64242,170,6,SPN,48,0,0,17,5,3,12,11,2.0,2.0,,,4.0,58.0,63.0,14.0,2.0,4.0,2,3,1,1,1,1,13,13,6,13,0,0,0,0,0,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64243,171,5,SPN,48,0,0,17,5,3,12,11,3.0,3.0,,,5.0,59.0,64.0,15.0,3.0,5.0,2,3,1,1,0,0,9,13,13,6,0,0,0,1,1,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64244,172,4,SPN,48,0,0,17,5,3,12,11,4.0,4.0,,,6.0,60.0,65.0,16.0,4.0,6.0,1,2,0,1,0,0,13,9,13,13,0,0,0,1,1,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64245,173,3,SPN,48,0,0,17,5,3,12,11,5.0,5.0,,,7.0,61.0,66.0,17.0,5.0,7.0,1,2,0,1,0,0,7,13,9,13,1,1,0,1,1,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64246,174,2,SPN,48,0,0,17,5,3,12,11,6.0,6.0,,,8.0,62.0,67.0,18.0,6.0,8.0,0,2,0,1,0,0,13,7,13,9,1,1,0,1,1,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1186,Nick,Nick|spin_history_Nick_2026-04-08.csv,64072,64248,ACC,64247,175,1,SPN,48,0,0,17,5,3,12,11,7.0,7.0,,,9.0,63.0,68.0,19.0,7.0,9.0,0,2,0,1,0,0,14,13,7,13,1,1,0,1,1,0,1,1,0,,,,,,,,,4.0,,,,,,,,4.0,,False,True
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64249,0,8,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,13,-1,-1,-1,0,0,0,0,0,0,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64250,1,7,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,1,13,13,-1,-1,0,0,0,0,0,0,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64251,2,6,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,9,13,13,-1,0,0,0,0,0,0,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64252,3,5,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,1,9,9,13,13,0,0,0,1,0,1,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64253,4,4,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,13,9,9,13,0,0,0,1,0,1,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64254,5,3,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,1,13,13,9,9,1,0,1,1,0,1,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64255,6,2,ACC,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,2,13,13,9,1,0,1,1,0,1,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1187,Nick,Nick|spin_history_Nick_2026-04-08.csv,64249,64257,SPN,64256,7,1,ACC,1,0,0,1,0,0,0,0,1.0,1.0,,,1.0,,,,,1.0,1,1,1,1,0,0,5,2,13,13,1,0,1,1,0,1,1,0,1,181.0,,,,,,,,177.0,4.0,,,181.0,,,,90.5,86.5,True,False
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64258,0,116,SPN,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64259,1,115,SPN,1,0,0,0,0,0,0,1,1.0,1.0,,,,,,,1.0,,1,1,0,0,0,0,12,6,-1,-1,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64260,2,114,SPN,1,0,0,0,0,0,0,1,2.0,2.0,,,,,,,2.0,,1,1,0,0,0,0,14,12,6,-1,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64261,3,113,SPN,1,0,0,0,0,0,0,1,3.0,3.0,,,,,,,3.0,,1,1,0,0,0,0,5,14,12,6,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64262,4,112,SPN,2,0,0,0,0,0,1,1,1.0,1.0,,,,,,1.0,4.0,,2,2,0,0,0,0,14,5,14,12,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64263,5,111,SPN,2,0,0,0,0,0,1,1,2.0,2.0,,,,,,2.0,5.0,,2,2,0,0,0,0,6,14,5,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64264,6,110,SPN,3,0,0,0,0,0,1,2,1.0,1.0,,,,,,3.0,1.0,,2,3,0,0,0,0,3,6,14,5,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64265,7,109,SPN,4,0,0,0,1,0,1,2,1.0,1.0,,,,1.0,,4.0,2.0,1.0,3,4,1,1,0,0,4,3,6,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64266,8,108,SPN,5,0,0,0,1,1,1,2,1.0,1.0,,,,2.0,1.0,5.0,3.0,1.0,4,5,2,2,0,0,6,4,3,6,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64267,9,107,SPN,6,0,0,0,1,1,1,3,1.0,1.0,,,,3.0,2.0,6.0,1.0,2.0,4,6,2,2,1,1,6,6,4,3,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64268,10,106,SPN,7,0,0,0,1,1,1,4,1.0,1.0,,,,4.0,3.0,7.0,1.0,3.0,5,7,2,2,0,0,14,6,6,4,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64269,11,105,SPN,7,0,0,0,1,1,1,4,2.0,2.0,,,,5.0,4.0,8.0,2.0,4.0,4,6,2,2,0,0,6,14,6,6,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64270,12,104,SPN,8,0,0,0,1,1,1,5,1.0,1.0,,,,6.0,5.0,9.0,1.0,5.0,4,7,1,2,0,0,13,6,14,6,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64271,13,103,SPN,8,0,0,0,1,1,1,5,2.0,2.0,,,,7.0,6.0,10.0,2.0,6.0,3,7,0,2,0,0,7,13,6,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64272,14,102,SPN,8,0,0,0,1,1,1,5,3.0,3.0,,,,8.0,7.0,11.0,3.0,7.0,2,6,0,2,0,0,12,7,13,6,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64273,15,101,SPN,8,0,0,0,1,1,1,5,4.0,4.0,,,,9.0,8.0,12.0,4.0,8.0,1,6,0,2,0,0,2,12,7,13,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64274,16,100,SPN,9,0,0,1,1,1,1,5,1.0,1.0,,,1.0,10.0,9.0,13.0,5.0,1.0,2,6,1,3,0,0,14,2,12,7,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64275,17,99,SPN,9,0,0,1,1,1,1,5,2.0,2.0,,,2.0,11.0,10.0,14.0,6.0,2.0,1,5,1,2,0,0,2,14,2,12,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64276,18,98,SPN,10,0,0,2,1,1,1,5,1.0,1.0,,,1.0,12.0,11.0,15.0,7.0,1.0,2,5,2,2,0,0,13,2,14,2,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64277,19,97,SPN,10,0,0,2,1,1,1,5,2.0,2.0,,,2.0,13.0,12.0,16.0,8.0,2.0,2,4,2,2,0,0,6,13,2,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64278,20,96,SPN,11,0,0,2,1,1,1,6,1.0,1.0,,,3.0,14.0,13.0,17.0,1.0,3.0,3,4,2,2,0,0,14,6,13,2,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64279,21,95,SPN,11,0,0,2,1,1,1,6,2.0,2.0,,,4.0,15.0,14.0,18.0,2.0,4.0,2,4,1,2,0,0,7,14,6,13,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64280,22,94,SPN,11,0,0,2,1,1,1,6,3.0,3.0,,,5.0,16.0,15.0,19.0,3.0,5.0,2,3,1,2,0,0,14,7,14,6,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64281,23,93,SPN,11,0,0,2,1,1,1,6,4.0,4.0,,,6.0,17.0,16.0,20.0,4.0,6.0,1,3,0,2,0,0,5,14,7,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64282,24,92,SPN,12,0,0,2,1,1,2,6,1.0,1.0,,,7.0,18.0,17.0,1.0,5.0,7.0,2,4,0,2,0,0,4,5,14,7,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64283,25,91,SPN,13,0,0,2,1,2,2,6,1.0,1.0,,,8.0,19.0,1.0,2.0,6.0,1.0,2,5,1,3,0,0,12,4,5,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64284,26,90,SPN,13,0,0,2,1,2,2,6,2.0,2.0,,,9.0,20.0,2.0,3.0,7.0,2.0,2,4,1,2,0,0,7,12,4,5,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64285,27,89,SPN,13,0,0,2,1,2,2,6,3.0,3.0,,,10.0,21.0,3.0,4.0,8.0,3.0,2,4,1,2,0,0,13,7,12,4,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64286,28,88,SPN,13,0,0,2,1,2,2,6,4.0,4.0,,,11.0,22.0,4.0,5.0,9.0,4.0,2,3,1,1,0,0,8,13,7,12,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64287,29,87,SPN,13,0,0,2,1,2,2,6,5.0,5.0,,,12.0,23.0,5.0,6.0,10.0,5.0,1,3,1,1,0,0,14,8,13,7,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64288,30,86,SPN,13,0,0,2,1,2,2,6,6.0,6.0,,,13.0,24.0,6.0,7.0,11.0,6.0,0,2,0,1,0,0,3,14,8,13,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64289,31,85,SPN,14,0,0,2,2,2,2,6,1.0,1.0,,,14.0,1.0,7.0,8.0,12.0,1.0,1,3,1,2,0,0,5,3,14,8,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64290,32,84,SPN,15,0,0,2,2,2,3,6,1.0,1.0,,,15.0,2.0,8.0,1.0,13.0,2.0,2,4,1,2,0,0,11,5,3,14,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64291,33,83,SPN,15,0,0,2,2,2,3,6,2.0,2.0,,,16.0,3.0,9.0,2.0,14.0,3.0,2,4,1,2,0,0,12,11,5,3,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64292,34,82,SPN,15,0,0,2,2,2,3,6,3.0,3.0,,,17.0,4.0,10.0,3.0,15.0,4.0,2,3,1,2,0,0,7,12,11,5,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64293,35,81,SPN,15,0,0,2,2,2,3,6,4.0,4.0,,,18.0,5.0,11.0,4.0,16.0,5.0,2,2,1,1,0,0,11,7,12,11,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64294,36,80,SPN,15,0,0,2,2,2,3,6,5.0,5.0,,,19.0,6.0,12.0,5.0,17.0,6.0,1,2,0,1,0,0,13,11,7,12,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64295,37,79,SPN,15,0,0,2,2,2,3,6,6.0,6.0,,,20.0,7.0,13.0,6.0,18.0,7.0,0,2,0,1,0,0,9,13,11,7,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64296,38,78,SPN,15,0,0,2,2,2,3,6,7.0,7.0,,,21.0,8.0,14.0,7.0,19.0,8.0,0,2,0,1,0,0,2,9,13,11,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64297,39,77,SPN,16,0,0,3,2,2,3,6,1.0,1.0,,,1.0,9.0,15.0,8.0,20.0,1.0,1,3,1,2,0,0,5,2,9,13,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64298,40,76,SPN,17,0,0,3,2,2,4,6,1.0,1.0,,,2.0,10.0,16.0,1.0,21.0,2.0,2,4,1,2,0,0,11,5,2,9,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64299,41,75,SPN,17,0,0,3,2,2,4,6,2.0,2.0,,,3.0,11.0,17.0,2.0,22.0,3.0,2,3,1,1,0,0,13,11,5,2,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64300,42,74,SPN,17,0,0,3,2,2,4,6,3.0,3.0,,,4.0,12.0,18.0,3.0,23.0,4.0,2,2,1,1,0,0,3,13,11,5,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
1188,Nick,Nick|spin_history_Nick_2026-04-08.csv,64258,64374,SPN,64301,43,73,SPN,18,0,0,3,3,2,4,6,1.0,1.0,,,5.0,1.0,19.0,4.0,24.0,1.0,3,3,2,2,0,0,12,3,13,11,0,0,0,0,0,0,0,0,0,181.0,,,,186.0,,,,9.0,177.0,4.0,,181.0,,186.0,,63.333333333333336,80.40038695318712,False,True
